time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
12:00,1,KNICKS,Towns,Jump Ball Towns vs. Okongwu: Tip to Hart,NA,Jump Ball Towns vs. Okongwu: Tip to Hart,NA,0,0,0,0,0,0,0
11:41,1,KNICKS,Bridges,MISS Bridges 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:38,1,HAWKS,Okongwu,Okongwu REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:23,1,HAWKS,Johnson,MISS Johnson 9' Driving Floating Jump Shot,9,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
11:20,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:09,1,KNICKS,Bridges,Bridges 11' Fadeaway Jumper (2 PTS),11,Fadeaway Jumper,NA,2,0,0,0,0,0,0
10:56,1,HAWKS,Johnson,Johnson 1' Cutting Dunk Shot (2 PTS) (Okongwu 1 AST),1,Cutting Dunk Shot,Okongwu,2,0,1,0,0,0,0
10:31,1,KNICKS,Brunson,Brunson 3' Cutting Finger Roll Layup Shot (2 PTS) (Towns 1 AST),3,Cutting Finger Roll Layup Shot,Towns,2,0,1,0,0,0,0
10:13,1,HAWKS,Daniels,Daniels 2' Driving Reverse Layup (2 PTS),2,Driving Reverse Layup,NA,2,0,0,0,0,0,0
10:00,1,KNICKS,Brunson,Brunson 26' 3PT Jump Shot (5 PTS) (Towns 2 AST),26,3PT Jump Shot,Towns,3,0,1,0,0,0,0
09:45,1,HAWKS,Alexander-Walker,Alexander-Walker 18' Pullup Jump Shot (2 PTS) (Daniels 1 AST),18,Pullup Jump Shot,Daniels,2,0,1,0,0,0,0
09:27,1,KNICKS,Anunoby,MISS Anunoby 3' Cutting Layup Shot,3,Cutting Layup Shot,NA,0,0,0,0,0,0,0
09:27,1,HAWKS,Alexander-Walker,Alexander-Walker BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
