time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
06:55,1,SIXERS,Embiid Free Throw,Embiid Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:55,1,KNICKS,Robinson,SUB: Robinson FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
06:55,1,SIXERS,Embiid Free Throw,Embiid Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
06:46,1,KNICKS,Brunson,MISS Brunson 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
06:43,1,SIXERS,Embiid,Embiid REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:35,1,SIXERS,George,George 26' 3PT Pullup Jump Shot (6 PTS),26,3PT Pullup Jump Shot,NA,3,0,0,0,0,0,0
06:20,1,KNICKS,Robinson,Robinson 1' Alley Oop Dunk (2 PTS) (Brunson 1 AST),1,Alley Oop Dunk,Brunson,2,0,1,0,0,0,0
06:08,1,SIXERS,Edgecombe,MISS Edgecombe 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:05,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:55,1,KNICKS,Brunson,Brunson 13' Pullup Jump Shot (7 PTS) (Robinson 1 AST),13,Pullup Jump Shot,Robinson,2,0,1,0,0,0,0
05:33,1,SIXERS,Oubre,Oubre Jr. 1' Cutting Dunk Shot (2 PTS) (Embiid 1 AST),1,Jr. 1' Cutting Dunk Shot,Embiid,2,0,1,0,0,0,0
05:19,1,KNICKS,Brunson,Brunson 3' Driving Finger Roll Layup (9 PTS),3,Driving Finger Roll Layup,NA,2,0,0,0,0,0,0
04:57,1,KNICKS,Robinson,Robinson S.FOUL (P1.T4) (C.Kirkland),NA,FOUL,NA,0,0,0,0,0,0,1
04:57,1,SIXERS,Embiid Free Throw,Embiid Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
04:57,1,KNICKS,Clarkson,SUB: Clarkson FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
04:57,1,KNICKS,McBride,SUB: McBride FOR Bridges,NA,SUB,NA,0,0,0,0,0,0,0
04:57,1,SIXERS,Grimes,SUB: Grimes FOR Oubre Jr.,NA,SUB,NA,0,0,0,0,0,0,0
04:57,1,SIXERS,Embiid Free Throw,Embiid Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:39,1,SIXERS,Grimes,Grimes P.FOUL (P1.T4) (C.Kirkland),NA,FOUL,NA,0,0,0,0,0,0,1
04:32,1,KNICKS,Brunson,Brunson 16' Fadeaway Jumper (11 PTS),16,Fadeaway Jumper,NA,2,0,0,0,0,0,0
04:08,1,SIXERS,Embiid,Embiid 20' Step Back Jump Shot (6 PTS),20,Step Back Jump Shot,NA,2,0,0,0,0,0,0
03:57,1,KNICKS,Brunson,Brunson 26' 3PT Pullup Jump Shot (14 PTS),26,3PT Pullup Jump Shot,NA,3,0,0,0,0,0,0
03:34,1,SIXERS,Embiid,MISS Embiid 10' Fadeaway Jumper,10,Fadeaway Jumper,NA,0,0,0,0,0,0,0
03:33,1,KNICKS,Brunson,Brunson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:21,1,KNICKS,McBride,McBride 3PT Jump Shot (3 PTS) (Brunson 2 AST),NA,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
03:19,1,SIXERS,76ers,76ers Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:19,1,KNICKS,Anunoby,SUB: Anunoby FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
03:19,1,SIXERS,Edwards,SUB: Edwards FOR Edgecombe,NA,SUB,NA,0,0,0,0,0,0,0
03:01,1,SIXERS,George,MISS George 9' Pullup Jump Shot,9,Pullup Jump Shot,NA,0,0,0,0,0,0,0
02:58,1,KNICKS,Clarkson,Clarkson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:56,1,SIXERS,Edwards Personal Take Foul,Edwards Personal Take Foul (P1.PN) (K.Cutler),NA,FOUL,NA,0,0,0,0,0,0,1
02:56,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
02:56,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:56,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
02:53,1,SIXERS,George,George REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
02:44,1,SIXERS,Grimes,MISS Grimes 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
02:41,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:40,1,SIXERS,Edwards Personal Take Foul,Edwards Personal Take Foul (P2.PN) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
02:40,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
02:40,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:40,1,SIXERS,Oubre,SUB: Oubre Jr. FOR George,NA,SUB,NA,0,0,0,0,0,0,0
02:40,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
02:37,1,SIXERS,Oubre,Oubre Jr. REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:30,1,KNICKS,McBride,McBride P.FOUL (P1.PN) (K.Cutler),NA,FOUL,NA,0,0,0,0,0,0,1
02:30,1,SIXERS,Maxey Free Throw,Maxey Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
02:30,1,KNICKS,Hukporti,SUB: Hukporti FOR Robinson,NA,SUB,NA,0,0,0,0,0,0,0
02:30,1,SIXERS,Maxey Free Throw,Maxey Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
02:16,1,KNICKS,Anunoby,Anunoby 25' 3PT Pullup Jump Shot (3 PTS),25,3PT Pullup Jump Shot,NA,3,0,0,0,0,0,0
02:04,1,SIXERS,Oubre,Oubre Jr. Out of Bounds Lost Ball Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:03,1,KNICKS,Clarkson Out,Clarkson Out of Bounds - Bad Pass Turnover Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
01:59,1,KNICKS,Hukporti,Hukporti P.FOUL (P1.PN) (C.Kirkland),NA,FOUL,NA,0,0,0,0,0,0,1
01:59,1,SIXERS,Embiid Free Throw,Embiid Free Throw 1 of 2 (7 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
01:59,1,KNICKS,Robinson,SUB: Robinson FOR Hukporti,NA,SUB,NA,0,0,0,0,0,0,0
01:59,1,KNICKS,Instant Replay,Instant Replay1st Period (8:44 PM EST),NA,Instant Replay1st Period (8:44 PM EST),NA,0,0,0,0,0,0,0
01:59,1,SIXERS,Embiid Free Throw,Embiid Free Throw 2 of 2 (8 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:42,1,KNICKS,Brunson,MISS Brunson 10' Turnaround Fadeaway Shot,10,Turnaround Fadeaway Shot,NA,0,0,0,0,0,0,0
01:39,1,SIXERS,Oubre,Oubre Jr. REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:32,1,SIXERS,Oubre,MISS Oubre Jr. 4' Driving Layup,4,Jr. 4' Driving Layup,NA,0,0,0,0,0,0,0
01:32,1,KNICKS,Anunoby,Anunoby BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
01:30,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:19,1,KNICKS,Anunoby,Anunoby 2' Driving Layup (5 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
01:07,1,SIXERS,Maxey Out,Maxey Out of Bounds - Bad Pass Turnover Turnover (P2.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:51,1,SIXERS,Edwards,Edwards S.FOUL (P3.PN) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
00:51,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
00:51,1,SIXERS,George,SUB: George FOR Edwards,NA,SUB,NA,0,0,0,0,0,0,0
00:51,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 2 of 2 (7 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
00:37,1,SIXERS,Embiid,MISS Embiid 1' Cutting Finger Roll Layup Shot,1,Cutting Finger Roll Layup Shot,NA,0,0,0,0,0,0,0
00:35,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
00:25,1,KNICKS,McBride,McBride 10' Turnaround Jump Shot (5 PTS),10,Turnaround Jump Shot,NA,2,0,0,0,0,0,0
00:07,1,KNICKS,Robinson,Robinson P.FOUL (P2.PN) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
00:07,1,SIXERS,Maxey Free Throw,Maxey Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
00:07,1,KNICKS,Shamet,SUB: Shamet FOR Robinson,NA,SUB,NA,0,0,0,0,0,0,0
00:07,1,SIXERS,Edgecombe,SUB: Edgecombe FOR Embiid,NA,SUB,NA,0,0,0,0,0,0,0
00:07,1,SIXERS,Maxey Free Throw,Maxey Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
00:02,1,SIXERS,Oubre,Oubre Jr. Violation:Kicked Ball (K.Cutler),NA,Oubre Jr. Violation:Kicked Ball (K.Cutler),NA,0,0,0,0,0,0,0
00:02,1,KNICKS,Towns,SUB: Towns FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
00:01,1,KNICKS,Brunson,MISS Brunson 24' 3PT Driving Floating Bank Jump Shot,24,3PT Driving Floating Bank Jump Shot,NA,0,0,0,0,0,0,0
00:01,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:47,2,KNICKS,Anunoby,Anunoby 2' Driving Layup (9 PTS) (Towns 2 AST),2,Driving Layup,Towns,2,0,1,0,0,0,0
11:28,2,SIXERS,Oubre,MISS Oubre Jr. 3PT Jump Shot,NA,Jr. 3PT Jump Shot,NA,0,0,0,0,0,0,0
11:26,2,KNICKS,Alvarado,Alvarado REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:12,2,KNICKS,Towns,MISS Towns 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:10,2,SIXERS,George,George REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
11:00,2,SIXERS,Grimes,MISS Grimes 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:58,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:49,2,KNICKS,Towns,MISS Towns 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
10:48,2,KNICKS,Towns,Towns REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:47,2,KNICKS,Towns,Towns 2' Putback Layup (5 PTS),2,Putback Layup,NA,2,0,0,0,0,0,0
10:31,2,SIXERS,George,George 25' 3PT Pullup Jump Shot (9 PTS),25,3PT Pullup Jump Shot,NA,3,0,0,0,0,0,0
10:17,2,KNICKS,Alvarado,Alvarado 1' Cutting Layup Shot (2 PTS) (Towns 3 AST),1,Cutting Layup Shot,Towns,2,0,1,0,0,0,0
10:03,2,SIXERS,George,MISS George 19' Step Back Jump Shot,19,Step Back Jump Shot,NA,0,0,0,0,0,0,0
10:02,2,SIXERS,Drummond,Drummond REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
10:02,2,KNICKS,Anunoby,Anunoby P.FOUL (P2.T1) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
09:52,2,SIXERS,Oubre,Oubre Jr. 1' Cutting Dunk Shot (4 PTS) (George 1 AST),1,Jr. 1' Cutting Dunk Shot,George,2,0,1,0,0,0,0
09:34,2,KNICKS,Anunoby Bad Pass Turnover,Anunoby Bad Pass Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
09:34,2,SIXERS,Oubre,Oubre Jr. STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
09:27,2,SIXERS,Edgecombe,MISS Edgecombe 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:26,2,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
09:26,2,SIXERS,Drummond,Drummond L.B.FOUL (P1.T1) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
09:26,2,KNICKS,Hart,SUB: Hart FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
09:26,2,KNICKS,Robinson,SUB: Robinson FOR McBride,NA,SUB,NA,0,0,0,0,0,0,0
09:13,2,KNICKS,Towns Out,Towns Out of Bounds - Bad Pass Turnover Turnover (P2.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
08:59,2,SIXERS,George Bad Pass Turnover,George Bad Pass Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
08:59,2,KNICKS,Hart,Hart STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
08:57,2,KNICKS,Bridges,Bridges 1' Running Dunk (4 PTS) (Hart 2 AST),1,Running Dunk,Hart,2,0,1,0,0,0,0
08:43,2,SIXERS,Oubre,Oubre Jr. 25' 3PT Jump Shot (7 PTS) (George 2 AST),25,Jr. 25' 3PT Jump Shot,George,3,0,1,0,0,0,0
08:41,2,KNICKS,KNICKS Timeout,KNICKS Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
08:41,2,SIXERS,Maxey,SUB: Maxey FOR Grimes,NA,SUB,NA,0,0,0,0,0,0,0
08:26,2,KNICKS,Hart,Hart 3PT Jump Shot (3 PTS) (Bridges 1 AST),NA,3PT Jump Shot,Bridges,3,0,1,0,0,0,0
08:11,2,SIXERS,Maxey,MISS Maxey 19' Fadeaway Jumper,19,Fadeaway Jumper,NA,0,0,0,0,0,0,0
08:09,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
08:07,2,SIXERS,Edgecombe,Edgecombe P.FOUL (P2.T2) (K.Cutler),NA,FOUL,NA,0,0,0,0,0,0,1
08:02,2,KNICKS,Alvarado,MISS Alvarado 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
07:59,2,SIXERS,Oubre,Oubre Jr. REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
07:52,2,KNICKS,Robinson,Robinson S.FOUL (P3.T2) (K.Cutler),NA,FOUL,NA,0,0,0,0,0,0,1
07:52,2,SIXERS,Maxey Free Throw,Maxey Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
07:52,2,KNICKS,Anunoby,SUB: Anunoby FOR Robinson,NA,SUB,NA,0,0,0,0,0,0,0
07:52,2,SIXERS,Maxey Free Throw,Maxey Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
07:37,2,KNICKS,Bridges,Bridges 10' Fadeaway Jumper (6 PTS),10,Fadeaway Jumper,NA,2,0,0,0,0,0,0
07:23,2,SIXERS,Edgecombe Lost Ball Turnover,Edgecombe Lost Ball Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:23,2,KNICKS,Alvarado,Alvarado STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
07:10,2,KNICKS,Towns,MISS Towns 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
07:08,2,SIXERS,Drummond,Drummond REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
07:04,2,SIXERS,Maxey,MISS Maxey 26' 3PT Running Jump Shot,26,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
07:01,2,SIXERS,Oubre,Oubre Jr. REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
06:58,2,SIXERS,Maxey,Maxey 1' Driving Layup (8 PTS) (Oubre Jr. 1 AST),1,Driving Layup,Oubre Jr.,2,0,1,0,0,0,0
06:43,2,KNICKS,Towns,Towns 25' 3PT Jump Shot (8 PTS) (Alvarado 1 AST),25,3PT Jump Shot,Alvarado,3,0,1,0,0,0,0
06:42,2,SIXERS,76ers,76ers Timeout: Regular (Reg.2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
06:42,2,KNICKS,Brunson,SUB: Brunson FOR Alvarado,NA,SUB,NA,0,0,0,0,0,0,0
06:42,2,SIXERS,Grimes,SUB: Grimes FOR Oubre Jr.,NA,SUB,NA,0,0,0,0,0,0,0
06:42,2,SIXERS,Embiid,SUB: Embiid FOR Drummond,NA,SUB,NA,0,0,0,0,0,0,0
06:31,2,KNICKS,Bridges,Bridges P.FOUL (P1.T3) (C.Kirkland),NA,FOUL,NA,0,0,0,0,0,0,1
06:18,2,SIXERS,Embiid,Embiid 3' Driving Layup (10 PTS),3,Driving Layup,NA,2,0,0,0,0,0,0
06:03,2,KNICKS,Anunoby,MISS Anunoby 12' Fadeaway Jumper,12,Fadeaway Jumper,NA,0,0,0,0,0,0,0
06:00,2,SIXERS,Embiid,Embiid REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:44,2,SIXERS,Embiid,MISS Embiid 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:42,2,KNICKS,Bridges,Bridges REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:36,2,KNICKS,Towns Running Dunk,Towns Running Dunk (10 PTS) (Hart 3 AST),NA,Running Dunk,Hart,2,0,1,0,0,0,0
05:22,2,SIXERS,Maxey Bad Pass Turnover,Maxey Bad Pass Turnover (P3.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:22,2,KNICKS,Hart,Hart STEAL (3 STL),NA,STEAL,NA,0,0,0,1,0,0,0
05:18,2,KNICKS,Brunson,MISS Brunson 3PT Running Jump Shot,NA,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
05:15,2,SIXERS,Embiid,Embiid REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
05:11,2,SIXERS,Maxey,MISS Maxey 26' 3PT Running Pull-Up Jump Shot,26,3PT Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
05:09,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
05:06,2,SIXERS,Grimes,Grimes P.FOUL (P2.T3) (C.Kirkland),NA,FOUL,NA,0,0,0,0,0,0,1
05:06,2,SIXERS,Oubre,SUB: Oubre Jr. FOR George,NA,SUB,NA,0,0,0,0,0,0,0
04:54,2,KNICKS,Anunoby,Anunoby 1' Driving Layup (11 PTS) (Hart 4 AST),1,Driving Layup,Hart,2,0,1,0,0,0,0
04:29,2,SIXERS,Edgecombe,MISS Edgecombe 15' Turnaround Hook Shot,15,Turnaround Hook Shot,NA,0,0,0,0,0,0,0
04:26,2,KNICKS,Towns,Towns REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
04:26,2,SIXERS,Edgecombe,Edgecombe L.B.FOUL (P3.T4) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
04:02,2,KNICKS,Anunoby,Anunoby 18' Pullup Jump Shot (13 PTS) (Towns 4 AST),18,Pullup Jump Shot,Towns,2,0,1,0,0,0,0
03:47,2,SIXERS,Oubre,MISS Oubre Jr. 1' Driving Layup,1,Jr. 1' Driving Layup,NA,0,0,0,0,0,0,0
03:46,2,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
03:46,2,KNICKS,KNICKS Timeout,KNICKS Timeout: Coach Challenge (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:46,2,KNICKS,Instant Replay,Instant Replay2nd Period (9:14 PM EST),NA,Instant Replay2nd Period (9:14 PM EST),NA,0,0,0,0,0,0,0
03:28,2,KNICKS,Hart,Hart 1' Driving Layup (5 PTS) (Towns 5 AST),1,Driving Layup,Towns,2,0,1,0,0,0,0
03:09,2,SIXERS,Oubre,Oubre Jr. 10' Pullup Jump Shot (9 PTS) (Maxey 1 AST),10,Jr. 10' Pullup Jump Shot,Maxey,2,0,1,0,0,0,0
03:09,2,KNICKS,Hart,Hart S.FOUL (P1.T4) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
03:09,2,SIXERS,Oubre,Oubre Jr. Free Throw 1 of 1 (10 PTS),NA,Jr. Free Throw 1 of 1,NA,1,0,0,0,0,0,0
02:55,2,KNICKS,Brunson,Brunson 11' Pullup Jump Shot (16 PTS),11,Pullup Jump Shot,NA,2,0,0,0,0,0,0
