time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
06:18,1,SPURS,Johnson,MISS Johnson 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:16,1,SPURS,Johnson REBOUND,Johnson REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:13,1,SPURS,SPURS Timeout,SPURS Timeout: Regular (Full 1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
06:09,1,SPURS,Castle,Castle 25' 3PT Jump Shot (5 PTS) (Harper 1 AST),25,3PT Jump Shot,Harper,3,0,1,0,0,0,0
05:45,1,THUNDER,J Williams,MISS J. Williams 25' 3PT Jump Shot,25,Williams 25' 3PT Jump Shot,NA,0,0,0,0,0,0,0
05:43,1,SPURS,Castle REBOUND,Castle REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:40,1,SPURS,Vassell,Vassell 25' 3PT Running Jump Shot (3 PTS) (Castle 2 AST),25,3PT Running Jump Shot,Castle,3,0,1,0,0,0,0
05:27,1,SPURS,Harper,Harper P.FOUL (P1.T2) (C.Blair),NA,FOUL,NA,0,0,0,0,0,0,1
05:27,1,THUNDER,K Williams,SUB: K. Williams FOR Dort,NA,SUB,NA,0,0,0,0,0,0,0
05:15,1,THUNDER,J Williams Out,J. Williams Out of Bounds - Bad Pass Turnover Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:07,1,THUNDER,Caruso,Caruso P.FOUL (P1.T3) (N.Buchert),NA,FOUL,NA,0,0,0,0,0,0,1
04:56,1,SPURS,Johnson Lost Ball Turnover,Johnson Lost Ball Turnover (P1.T1),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:56,1,THUNDER,Gilgeous-Alexander STEAL,Gilgeous-Alexander STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:45,1,THUNDER,McCain,MISS McCain 2' Driving Reverse Layup,2,Driving Reverse Layup,NA,0,0,0,0,0,0,0
04:45,1,SPURS,Vassell BLOCK,Vassell BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
04:43,1,SPURS,Vassell REBOUND,Vassell REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
04:40,1,SPURS,Wembanyama Running Alley Oop Dunk Shot,Wembanyama Running Alley Oop Dunk Shot (9 PTS) (Vassell 1 AST),NA,Running Alley Oop Dunk Shot,Vassell,2,0,1,0,0,0,0
04:39,1,UNKNOWN,Thunder Timeout,Thunder Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
04:39,1,THUNDER,Hartenstein,SUB: Hartenstein FOR Gilgeous-Alexander,NA,SUB,NA,0,0,0,0,0,0,0
04:39,1,THUNDER,Holmgren,SUB: Holmgren FOR J. Williams,NA,SUB,NA,0,0,0,0,0,0,0
04:27,1,THUNDER,Holmgren Lost Ball Turnover,Holmgren Lost Ball Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:27,1,SPURS,Wembanyama STEAL,Wembanyama STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:19,1,THUNDER,K Williams S,K. Williams S.FOUL (P1.T4) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
04:19,1,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 1 of 2 (10 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
04:19,1,SPURS,Champagnie,SUB: Champagnie FOR Vassell,NA,SUB,NA,0,0,0,0,0,0,0
04:19,1,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 2 of 2 (11 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:00,1,THUNDER,Holmgren Backcourt Turnover,Holmgren Backcourt Turnover (P2.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
03:50,1,SPURS,Castle,MISS Castle 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
03:45,1,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
03:38,1,THUNDER,McCain,MISS McCain 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
03:37,1,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
03:37,1,THUNDER,Hartenstein,Hartenstein L.B.FOUL (P2.PN) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
03:37,1,SPURS,Johnson Free Throw,MISS Johnson Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
03:37,1,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
03:37,1,SPURS,Fox,SUB: Fox FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
03:37,1,THUNDER,Gilgeous-Alexander,SUB: Gilgeous-Alexander FOR Caruso,NA,SUB,NA,0,0,0,0,0,0,0
03:37,1,THUNDER,Wiggins,SUB: Wiggins FOR Hartenstein,NA,SUB,NA,0,0,0,0,0,0,0
03:37,1,SPURS,Johnson Free Throw,MISS Johnson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
03:35,1,THUNDER,Holmgren REBOUND,Holmgren REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:23,1,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander 17' Pullup Jump Shot (2 PTS),17,Pullup Jump Shot,NA,2,0,0,0,0,0,0
03:09,1,SPURS,Champagnie,MISS Champagnie 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
03:08,1,UNKNOWN,Thunder Rebound,Thunder Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:59,1,SPURS,Harper,Harper P.FOUL (P2.T3) (C.Blair),NA,FOUL,NA,0,0,0,0,0,0,1
02:59,1,SPURS,Kornet,SUB: Kornet FOR Wembanyama,NA,SUB,NA,0,0,0,0,0,0,0
02:59,1,SPURS,Castle,SUB: Castle FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
02:59,1,SPURS,Vassell,SUB: Vassell FOR Johnson,NA,SUB,NA,0,0,0,0,0,0,0
02:59,1,THUNDER,J Williams,SUB: J. Williams FOR McCain,NA,SUB,NA,0,0,0,0,0,0,0
02:50,1,THUNDER,Gilgeous-Alexander,MISS Gilgeous-Alexander 20' Step Back Jump Shot,20,Step Back Jump Shot,NA,0,0,0,0,0,0,0
02:47,1,SPURS,Kornet REBOUND,Kornet REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:41,1,SPURS,Vassell,MISS Vassell 13' Fadeaway Jumper,13,Fadeaway Jumper,NA,0,0,0,0,0,0,0
02:39,1,UNKNOWN,Thunder Rebound,Thunder Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:28,1,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander 2' Driving Layup (4 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
02:17,1,SPURS,Kornet,Kornet 1' Dunk (2 PTS) (Fox 2 AST),1,Dunk,Fox,2,0,1,0,0,0,0
01:57,1,SPURS,Fox,Fox S.FOUL (P1.T4) (N.Buchert),NA,FOUL,NA,0,0,0,0,0,0,1
01:57,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
01:57,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:46,1,SPURS,Vassell,Vassell 3PT Jump Shot (6 PTS) (Champagnie 1 AST),NA,3PT Jump Shot,Champagnie,3,0,1,0,0,0,0
01:20,1,THUNDER,K Williams,MISS K. Williams 17' Pullup Jump Shot,17,Williams 17' Pullup Jump Shot,NA,0,0,0,0,0,0,0
01:18,1,SPURS,Fox REBOUND,Fox REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
01:12,1,SPURS,Castle,MISS Castle 3' Driving Layup,3,Driving Layup,NA,0,0,0,0,0,0,0
01:10,1,THUNDER,Gilgeous-Alexander REBOUND,Gilgeous-Alexander REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
01:06,1,THUNDER,J Williams,J. Williams 25' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 4 AST),25,Williams 25' 3PT Jump Shot,Gilgeous-Alexander,3,0,1,0,0,0,0
00:52,1,SPURS,Fox,MISS Fox 19' Step Back Jump Shot,19,Step Back Jump Shot,NA,0,0,0,0,0,0,0
00:50,1,THUNDER,Holmgren REBOUND,Holmgren REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
00:38,1,THUNDER,Gilgeous-Alexander,MISS Gilgeous-Alexander 8' Driving Floating Jump Shot,8,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
00:36,1,SPURS,Vassell REBOUND,Vassell REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
00:34,1,SPURS,Wembanyama,SUB: Wembanyama FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
00:34,1,THUNDER,Wallace,SUB: Wallace FOR K. Williams,NA,SUB,NA,0,0,0,0,0,0,0
00:26,1,SPURS,Fox,MISS Fox 9' Step Back Jump Shot,9,Step Back Jump Shot,NA,0,0,0,0,0,0,0
00:26,1,THUNDER,Holmgren BLOCK,Holmgren BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
00:22,1,THUNDER,Holmgren REBOUND,Holmgren REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
00:04,1,THUNDER,Wiggins,MISS Wiggins 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
00:04,1,SPURS,Wembanyama BLOCK,Wembanyama BLOCK (2 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
00:02,1,THUNDER,Holmgren REBOUND,Holmgren REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
00:02,1,THUNDER,Holmgren Tip Layup Shot,Holmgren Tip Layup Shot (2 PTS),NA,Tip Layup Shot,NA,2,0,0,0,0,0,0
00:00,1,SPURS,SPURS Heave,SPURS Heave,NA,SPURS Heave,NA,0,0,0,0,0,0,0
00:00,1,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:46,2,THUNDER,McCain,MISS McCain 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:42,2,THUNDER,McCain REBOUND,McCain REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
11:41,2,THUNDER,McCain Bad Pass Turnover,McCain Bad Pass Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
11:41,2,SPURS,Bryant STEAL,Bryant STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
11:35,2,SPURS,Castle Out,Castle Out of Bounds - Bad Pass Turnover Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
11:25,2,THUNDER,Holmgren,Holmgren 1' Cutting Dunk Shot (4 PTS) (Wallace 1 AST),1,Cutting Dunk Shot,Wallace,2,0,1,0,0,0,0
11:01,2,SPURS,Bryant,MISS Bryant 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:59,2,THUNDER,Joe REBOUND,Joe REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
10:53,2,THUNDER,Joe,Joe 1' Driving Finger Roll Layup (2 PTS) (Caruso 1 AST),1,Driving Finger Roll Layup,Caruso,2,0,1,0,0,0,0
10:53,2,SPURS,Bryant,Bryant S.FOUL (P1.T1) (C.Blair),NA,FOUL,NA,0,0,0,0,0,0,1
10:53,2,SPURS,Barnes,SUB: Barnes FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
10:53,2,SPURS,Harper,SUB: Harper FOR Bryant,NA,SUB,NA,0,0,0,0,0,0,0
10:53,2,THUNDER,Joe Free Throw,Joe Free Throw 1 of 1 (3 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
10:37,2,SPURS,Fox,Fox 9' Turnaround Fadeaway (2 PTS),9,Turnaround Fadeaway,NA,2,0,0,0,0,0,0
10:18,2,THUNDER,McCain,MISS McCain 8' Fadeaway Jumper,8,Fadeaway Jumper,NA,0,0,0,0,0,0,0
10:16,2,SPURS,Kornet REBOUND,Kornet REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:06,2,THUNDER,Holmgren,Holmgren S.FOUL (P2.T1) (C.Blair),NA,FOUL,NA,0,0,0,0,0,0,1
10:06,2,SPURS,Harper Free Throw,MISS Harper Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
10:06,2,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
10:06,2,THUNDER,Hartenstein,SUB: Hartenstein FOR Holmgren,NA,SUB,NA,0,0,0,0,0,0,0
10:06,2,SPURS,Harper Free Throw,Harper Free Throw 2 of 2 (1 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
09:55,2,THUNDER,Joe,MISS Joe 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
09:50,2,SPURS,Champagnie REBOUND,Champagnie REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
09:41,2,SPURS,Champagnie,MISS Champagnie 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
09:39,2,THUNDER,Joe REBOUND,Joe REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
09:34,2,THUNDER,Wallace,MISS Wallace 3' Running Pull-Up Jump Shot,3,Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
09:33,2,SPURS,Kornet REBOUND,Kornet REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
09:29,2,THUNDER,Caruso,Caruso S.FOUL (P2.T2) (N.Buchert),NA,FOUL,NA,0,0,0,0,0,0,1
09:29,2,SPURS,Harper Free Throw,MISS Harper Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
09:29,2,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
09:29,2,SPURS,Harper Free Throw,MISS Harper Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
09:26,2,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
09:12,2,THUNDER,Joe,MISS Joe 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
09:10,2,THUNDER,Wallace REBOUND,Wallace REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
09:09,2,THUNDER,Wallace,MISS Wallace 3' Putback Layup,3,Putback Layup,NA,0,0,0,0,0,0,0
09:09,2,SPURS,Champagnie BLOCK,Champagnie BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
09:08,2,SPURS,Fox REBOUND,Fox REBOUND (Off:1 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
08:51,2,SPURS,Fox,MISS Fox 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
08:51,2,THUNDER,Caruso BLOCK,Caruso BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
08:51,2,SPURS,SPURS Rebound,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
08:51,2,SPURS,Castle,SUB: Castle FOR Fox,NA,SUB,NA,0,0,0,0,0,0,0
08:43,2,SPURS,Castle,MISS Castle 11' Step Back Jump Shot,11,Step Back Jump Shot,NA,0,0,0,0,0,0,0
08:42,2,SPURS,Kornet REBOUND,Kornet REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
08:41,2,SPURS,Kornet,Kornet 3' Putback Layup (4 PTS),3,Putback Layup,NA,2,0,0,0,0,0,0
08:29,2,THUNDER,Hartenstein,MISS Hartenstein 5' Cutting Layup Shot,5,Cutting Layup Shot,NA,0,0,0,0,0,0,0
08:29,2,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:1 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
08:27,2,THUNDER,Hartenstein Tip Layup Shot,Hartenstein Tip Layup Shot (10 PTS),NA,Tip Layup Shot,NA,2,0,0,0,0,0,0
08:20,2,SPURS,Harper Lost Ball Turnover,Harper Lost Ball Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
08:20,2,THUNDER,Wallace STEAL,Wallace STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
08:17,2,THUNDER,Wallace,MISS Wallace 2' Running Layup,2,Running Layup,NA,0,0,0,0,0,0,0
08:17,2,UNKNOWN,Thunder Rebound,Thunder Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
08:17,2,SPURS,Wembanyama,SUB: Wembanyama FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
08:17,2,THUNDER,Gilgeous-Alexander,SUB: Gilgeous-Alexander FOR McCain,NA,SUB,NA,0,0,0,0,0,0,0
08:17,2,THUNDER,Wiggins,SUB: Wiggins FOR Caruso,NA,SUB,NA,0,0,0,0,0,0,0
08:17,2,THUNDER,Dort,SUB: Dort FOR Joe,NA,SUB,NA,0,0,0,0,0,0,0
08:03,2,UNKNOWN,Thunder Turnover,Thunder Turnover: Shot Clock (T#6),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:58,2,THUNDER,Dort,Dort P.FOUL (P1.T3) (C.Blair),NA,FOUL,NA,0,0,0,0,0,0,1
07:40,2,SPURS,Wembanyama,Wembanyama 18' Jump Shot (13 PTS),18,Jump Shot,NA,2,0,0,0,0,0,0
07:32,2,THUNDER,Gilgeous-Alexander Out,Gilgeous-Alexander Out of Bounds Lost Ball Turnover (P1.T7),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:32,2,UNKNOWN,Thunder Timeout,Thunder Timeout: Regular (Reg.2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
07:32,2,THUNDER,Instant Replay,Instant Replay2nd Period (8:55 PM EST),NA,Instant Replay2nd Period (8:55 PM EST),NA,0,0,0,0,0,0,0
07:32,2,SPURS,Fox,SUB: Fox FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
07:19,2,SPURS,Champagnie,MISS Champagnie 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
07:17,2,SPURS,Barnes REBOUND,Barnes REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
07:17,2,SPURS,Barnes Bad Pass Turnover,Barnes Bad Pass Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:17,2,THUNDER,Dort STEAL,Dort STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
07:03,2,THUNDER,Hartenstein,Hartenstein 1' Cutting Dunk Shot (12 PTS) (Gilgeous-Alexander 5 AST),1,Cutting Dunk Shot,Gilgeous-Alexander,2,0,1,0,0,0,0
06:45,2,SPURS,Wembanyama Out,Wembanyama Out of Bounds Lost Ball Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:28,2,THUNDER,Dort OFF,Dort OFF.Foul (P2) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
06:28,2,THUNDER,Dort Offensive Foul Turnover,Dort Offensive Foul Turnover (P1.T8),NA,TURNOVER,NA,0,0,0,0,0,1,1
06:28,2,THUNDER,McCain,SUB: McCain FOR Wallace,NA,SUB,NA,0,0,0,0,0,0,0
06:19,2,THUNDER,McCain,McCain P.FOUL (P1.T4) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
06:14,2,THUNDER,Dort,Dort P.FOUL (P3.PN) (N.Buchert),NA,FOUL,NA,0,0,0,0,0,0,1
06:14,2,SPURS,Barnes Free Throw,Barnes Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:14,2,THUNDER,Caruso,SUB: Caruso FOR Dort,NA,SUB,NA,0,0,0,0,0,0,0
06:14,2,SPURS,Barnes Free Throw,MISS Barnes Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
06:11,2,THUNDER,Gilgeous-Alexander REBOUND,Gilgeous-Alexander REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
