time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
03:49,1,KNICKS,Brunson,MISS Brunson 15' Pullup Jump Shot,15,Pullup Jump Shot,NA,0,0,0,0,0,0,0
03:45,1,KNICKS,McBride,McBride REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
03:42,1,KNICKS,McBride,MISS McBride 16' Turnaround Fadeaway Shot,16,Turnaround Fadeaway Shot,NA,0,0,0,0,0,0,0
03:42,1,SPURS,Kornet,Kornet REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:32,1,SPURS,Fox,Fox 8' Pullup Jump Shot (2 PTS),8,Pullup Jump Shot,NA,2,0,0,0,0,0,0
03:25,1,SPURS,Kornet Personal Take Foul,Kornet Personal Take Foul (P2.PN) (T.Ford),NA,FOUL,NA,0,0,0,0,0,0,1
03:25,1,KNICKS,Robinson Free Throw,Robinson Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
03:25,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
03:22,1,SPURS,Vassell,Vassell REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
03:06,1,SPURS,Vassell,Vassell 2' Driving Finger Roll Layup (5 PTS) (Harper 1 AST),2,Driving Finger Roll Layup,Harper,2,0,1,0,0,0,0
02:56,1,SPURS,Bryant Personal Take Foul,Bryant Personal Take Foul (P1.PN) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
02:56,1,KNICKS,Knicks Timeout,Knicks Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
02:56,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
02:56,1,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:56,1,KNICKS,Robinson Free Throw,MISS Robinson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
02:53,1,SPURS,Kornet,Kornet REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
02:38,1,SPURS,Fox,Fox 25' 3PT Jump Shot (5 PTS) (Vassell 2 AST),25,3PT Jump Shot,Vassell,3,0,1,0,0,0,0
02:29,1,SPURS,Bryant Personal Take Foul,Bryant Personal Take Foul (P2.PN) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
02:29,1,KNICKS,Robinson Free Throw,Robinson Free Throw 1 of 2 (2 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
02:29,1,SPURS,Wembanyama,SUB: Wembanyama FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
02:29,1,SPURS,Champagnie,SUB: Champagnie FOR Bryant,NA,SUB,NA,0,0,0,0,0,0,0
02:29,1,KNICKS,Robinson Free Throw,Robinson Free Throw 2 of 2 (3 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
02:18,1,SPURS,Fox,Fox 2' Driving Finger Roll Layup (7 PTS),2,Driving Finger Roll Layup,NA,2,0,0,0,0,0,0
01:50,1,KNICKS,Brunson,MISS Brunson 10' Driving Floating Jump Shot,10,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
01:48,1,SPURS,Harper,Harper REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:45,1,SPURS,Fox,Fox 2' Running Alley Oop Layup Shot (9 PTS) (Vassell 3 AST),2,Running Alley Oop Layup Shot,Vassell,2,0,1,0,0,0,0
01:20,1,KNICKS,Robinson,Robinson 2' Cutting Layup Shot (5 PTS) (Anunoby 1 AST),2,Cutting Layup Shot,Anunoby,2,0,1,0,0,0,0
01:06,1,KNICKS,Robinson,Robinson S.FOUL (P1.PN) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
01:06,1,SPURS,Wembanyama Free Throw,MISS Wembanyama Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
01:06,1,SPURS,SPURS,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
01:06,1,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 2 of 2 (3 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
00:50,1,KNICKS,McBride Backcourt Turnover,McBride Backcourt Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:34,1,SPURS,Fox Lost Ball Turnover,Fox Lost Ball Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:34,1,KNICKS,Brunson,Brunson STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
00:31,1,KNICKS,Shamet,Shamet 1' Running Layup (2 PTS) (Brunson 2 AST),1,Running Layup,Brunson,2,0,1,0,0,0,0
00:12,1,SPURS,Wembanyama,Wembanyama 3' Driving Layup (5 PTS) (Fox 1 AST),3,Driving Layup,Fox,2,0,1,0,0,0,0
00:04,1,KNICKS,Brunson,MISS Brunson 26' 3PT Step Back Jump Shot,26,3PT Step Back Jump Shot,NA,0,0,0,0,0,0,0
00:02,1,SPURS,Wembanyama,Wembanyama REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
00:00,1,SPURS,SPURS Heave,SPURS Heave,NA,SPURS Heave,NA,0,0,0,0,0,0,0
00:00,1,SPURS,SPURS,SPURS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:46,2,KNICKS,Shamet,MISS Shamet 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:42,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
11:32,2,SPURS,Castle,Castle 3PT Jump Shot (5 PTS) (Harper 2 AST),NA,3PT Jump Shot,Harper,3,0,1,0,0,0,0
11:15,2,KNICKS,Towns,Towns 26' 3PT Step Back Jump Shot (8 PTS) (McBride 1 AST),26,3PT Step Back Jump Shot,McBride,3,0,1,0,0,0,0
10:52,2,SPURS,Champagnie,MISS Champagnie 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:49,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
10:41,2,SPURS,Castle,MISS Castle 6' Driving Layup,6,Driving Layup,NA,0,0,0,0,0,0,0
10:41,2,KNICKS,Shamet,Shamet BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
10:39,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
10:37,2,KNICKS,Alvarado,MISS Alvarado 26' 3PT Running Pull-Up Jump Shot,26,3PT Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
10:33,2,SPURS,Champagnie,Champagnie REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
10:28,2,SPURS,Wembanyama,MISS Wembanyama 24' 3PT Running Pull-Up Jump Shot,24,3PT Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
10:25,2,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:12,2,SPURS,Castle,Castle S.FOUL (P2.T1) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
10:12,2,KNICKS,Towns Free Throw,Towns Free Throw 1 of 2 (9 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
10:12,2,SPURS,Barnes,SUB: Barnes FOR Johnson,NA,SUB,NA,0,0,0,0,0,0,0
10:12,2,KNICKS,Towns Free Throw,Towns Free Throw 2 of 2 (10 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
10:01,2,SPURS,Harper OFF,Harper OFF.Foul (P2) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
10:01,2,SPURS,Harper Offensive Foul Turnover,Harper Offensive Foul Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,1
09:50,2,KNICKS,Alvarado,MISS Alvarado 5' Driving Finger Roll Layup,5,Driving Finger Roll Layup,NA,0,0,0,0,0,0,0
09:50,2,SPURS,Wembanyama,Wembanyama BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
09:50,2,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
09:45,2,KNICKS,Towns,Towns 1' Driving Dunk (12 PTS) (Alvarado 1 AST),1,Driving Dunk,Alvarado,2,0,1,0,0,0,0
09:33,2,SPURS,Harper,MISS Harper 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
09:33,2,KNICKS,Towns,Towns BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
09:33,2,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
09:25,2,KNICKS,McBride,MISS McBride 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:22,2,SPURS,Harper,Harper REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
09:21,2,KNICKS,Alvarado,Alvarado S.FOUL (P1.T1) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
09:21,2,SPURS,Castle Free Throw,Castle Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
09:21,2,SPURS,Fox,SUB: Fox FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
09:21,2,KNICKS,Bridges,SUB: Bridges FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
09:21,2,KNICKS,Hart,SUB: Hart FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
09:21,2,SPURS,Castle Free Throw,Castle Free Throw 2 of 2 (7 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
09:04,2,KNICKS,Towns,Towns 2' Layup (14 PTS) (Hart 1 AST),2,Layup,Hart,2,0,1,0,0,0,0
08:46,2,SPURS,Castle,MISS Castle 11' Pullup Jump Shot,11,Pullup Jump Shot,NA,0,0,0,0,0,0,0
08:44,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
08:31,2,KNICKS,McBride,MISS McBride 27' 3PT Pullup Jump Shot,27,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
08:28,2,SPURS,Castle,Castle REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
08:22,2,SPURS,Fox Bad Pass Turnover,Fox Bad Pass Turnover (P2.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
08:22,2,KNICKS,Hart,Hart STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
08:13,2,KNICKS,Towns,MISS Towns 28' 3PT Jump Shot,28,3PT Jump Shot,NA,0,0,0,0,0,0,0
08:09,2,SPURS,Fox,Fox REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
08:01,2,SPURS,Fox,Fox 1' Driving Floating Jump Shot (11 PTS),1,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
08:01,2,KNICKS,McBride,McBride S.FOUL (P1.T2) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
08:01,2,SPURS,Kornet,SUB: Kornet FOR Wembanyama,NA,SUB,NA,0,0,0,0,0,0,0
08:01,2,KNICKS,Shamet,SUB: Shamet FOR McBride,NA,SUB,NA,0,0,0,0,0,0,0
08:01,2,SPURS,Fox Free Throw,Fox Free Throw 1 of 1 (12 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
07:38,2,SPURS,Castle,Castle S.FOUL (P3.T2) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
07:38,2,KNICKS,Alvarado Free Throw,Alvarado Free Throw 1 of 3 (1 PTS),NA,Free Throw 1 of 3,NA,1,0,0,0,0,0,0
07:38,2,KNICKS,Alvarado Free Throw,MISS Alvarado Free Throw 2 of 3,NA,Free Throw 2 of 3,NA,0,0,0,0,0,0,0
07:38,2,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
07:38,2,SPURS,Vassell,SUB: Vassell FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
07:38,2,KNICKS,Alvarado Free Throw,Alvarado Free Throw 3 of 3 (2 PTS),NA,Free Throw 3 of 3,NA,1,0,0,0,0,0,0
07:22,2,SPURS,Fox,MISS Fox 10' Step Back Jump Shot,10,Step Back Jump Shot,NA,0,0,0,0,0,0,0
07:19,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:03,2,KNICKS,Bridges,Bridges 3PT Jump Shot (3 PTS) (Towns 2 AST),NA,3PT Jump Shot,Towns,3,0,1,0,0,0,0
07:01,2,SPURS,SPURS Timeout,SPURS Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
07:01,2,SPURS,Harper,SUB: Harper FOR Champagnie,NA,SUB,NA,0,0,0,0,0,0,0
07:01,2,KNICKS,Brunson,SUB: Brunson FOR Alvarado,NA,SUB,NA,0,0,0,0,0,0,0
07:01,2,KNICKS,Anunoby,SUB: Anunoby FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
07:01,2,KNICKS,Robinson,SUB: Robinson FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
06:49,2,SPURS,Harper,Harper 3' Driving Reverse Layup (6 PTS) (Fox 2 AST),3,Driving Reverse Layup,Fox,2,0,1,0,0,0,0
06:24,2,KNICKS,Knicks,Knicks Turnover: Shot Clock (T#4),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:13,2,SPURS,Fox,MISS Fox 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
06:11,2,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:03,2,KNICKS,Anunoby,MISS Anunoby 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:00,2,SPURS,Harper,Harper REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
05:56,2,SPURS,Vassell,MISS Vassell 24' 3PT Running Jump Shot,24,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
05:52,2,KNICKS,Bridges,Bridges REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
05:46,2,KNICKS,Brunson Bad Pass Turnover,Brunson Bad Pass Turnover (P2.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:46,2,SPURS,Kornet,Kornet STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
05:42,2,SPURS,Harper,MISS Harper 1' Running Finger Roll Layup,1,Running Finger Roll Layup,NA,0,0,0,0,0,0,0
05:42,2,KNICKS,Anunoby,Anunoby BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
05:40,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
05:37,2,KNICKS,Bridges,Bridges 26' 3PT Running Pull-Up Jump Shot (6 PTS) (Hart 2 AST),26,3PT Running Pull-Up Jump Shot,Hart,3,0,1,0,0,0,0
05:21,2,SPURS,Harper,MISS Harper 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:21,2,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:21,2,SPURS,Wembanyama,SUB: Wembanyama FOR Fox,NA,SUB,NA,0,0,0,0,0,0,0
05:21,2,SPURS,Johnson,SUB: Johnson FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
05:21,2,SPURS,Champagnie,SUB: Champagnie FOR Barnes,NA,SUB,NA,0,0,0,0,0,0,0
05:14,2,SPURS,Instant Replay,Instant Replay2nd Period (9:38 PM EST),NA,Instant Replay2nd Period (9:38 PM EST),NA,0,0,0,0,0,0,0
05:14,2,KNICKS,Hart FLAGRANT,Hart FLAGRANT.FOUL.TYPE1 (P3.T3) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
