time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
06:23,1,THUNDER,Gilgeous-Alexander Lost Ball Turnover,Gilgeous-Alexander Lost Ball Turnover (P2.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:23,1,SPURS,Castle STEAL,Castle STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
06:18,1,SPURS,Champagnie,Champagnie 25' 3PT Running Jump Shot (11 PTS) (Fox 2 AST),25,3PT Running Jump Shot,Fox,3,0,1,0,0,0,0
05:58,1,THUNDER,Holmgren,Holmgren 12' Turnaround Fadeaway (6 PTS),12,Turnaround Fadeaway,NA,2,0,0,0,0,0,0
05:46,1,SPURS,Champagnie,MISS Champagnie 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:45,1,SPURS,Rebound,Spurs Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:45,1,THUNDER,J Williams L,J. Williams L.B.FOUL (P1.T1) (J.Capers),NA,FOUL,NA,0,0,0,0,0,0,1
05:45,1,THUNDER,Wallace,SUB: Wallace FOR McCain,NA,SUB,NA,0,0,0,0,0,0,0
05:45,1,THUNDER,Caruso,SUB: Caruso FOR Dort,NA,SUB,NA,0,0,0,0,0,0,0
05:45,1,SPURS,Harper,SUB: Harper FOR Fox,NA,SUB,NA,0,0,0,0,0,0,0
05:45,1,SPURS,Johnson,SUB: Johnson FOR Vassell,NA,SUB,NA,0,0,0,0,0,0,0
05:33,1,SPURS,Champagnie,MISS Champagnie 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:30,1,THUNDER,THUNDER Rebound,THUNDER Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:09,1,THUNDER,Caruso,Caruso 3PT Jump Shot (3 PTS) (Holmgren 1 AST),NA,3PT Jump Shot,Holmgren,3,0,1,0,0,0,0
04:59,1,SPURS,Castle,MISS Castle 2' Driving Layup,2,Driving Layup,NA,0,0,0,0,0,0,0
04:56,1,THUNDER,Holmgren REBOUND,Holmgren REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
04:42,1,THUNDER,Gilgeous-Alexander Lost Ball Turnover,Gilgeous-Alexander Lost Ball Turnover (P3.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:42,1,SPURS,Wembanyama STEAL,Wembanyama STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:39,1,SPURS,Harper,MISS Harper 2' Running Layup,2,Running Layup,NA,0,0,0,0,0,0,0
04:38,1,SPURS,Champagnie REBOUND,Champagnie REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
04:38,1,SPURS,Champagnie Tip Dunk Shot,Champagnie Tip Dunk Shot (13 PTS),NA,Tip Dunk Shot,NA,2,0,0,0,0,0,0
04:23,1,THUNDER,Wallace,MISS Wallace 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
04:21,1,SPURS,Johnson REBOUND,Johnson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
04:14,1,SPURS,Castle Lost Ball Turnover,Castle Lost Ball Turnover (P2.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:14,1,THUNDER,Caruso STEAL,Caruso STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:59,1,THUNDER,Holmgren,Holmgren 7' Driving Floating Jump Shot (8 PTS) (Caruso 1 AST),7,Driving Floating Jump Shot,Caruso,2,0,1,0,0,0,0
03:59,1,SPURS,Timeout,Spurs Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:59,1,SPURS,Fox,SUB: Fox FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
03:43,1,SPURS,Johnson,MISS Johnson 7' Driving Floating Jump Shot,7,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
03:41,1,THUNDER,Gilgeous-Alexander REBOUND,Gilgeous-Alexander REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:31,1,SPURS,Johnson,Johnson P.FOUL (P1.T1) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
03:27,1,THUNDER,Wallace,Wallace 3' Driving Layup (2 PTS) (Gilgeous-Alexander 2 AST),3,Driving Layup,Gilgeous-Alexander,2,0,1,0,0,0,0
03:15,1,SPURS,Wembanyama,Wembanyama 1' Alley Oop Dunk (2 PTS) (Johnson 1 AST),1,Alley Oop Dunk,Johnson,2,0,1,0,0,0,0
03:07,1,THUNDER,K Williams,SUB: K. Williams FOR J. Williams,NA,SUB,NA,0,0,0,0,0,0,0
03:07,1,THUNDER,Hartenstein,SUB: Hartenstein FOR Holmgren,NA,SUB,NA,0,0,0,0,0,0,0
03:07,1,SPURS,Bryant,SUB: Bryant FOR Wembanyama,NA,SUB,NA,0,0,0,0,0,0,0
03:07,1,SPURS,Vassell,SUB: Vassell FOR Johnson,NA,SUB,NA,0,0,0,0,0,0,0
03:07,1,SPURS,Kornet,SUB: Kornet FOR Champagnie,NA,SUB,NA,0,0,0,0,0,0,0
03:00,1,THUNDER,Caruso,MISS Caruso 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
02:56,1,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
02:46,1,THUNDER,Gilgeous-Alexander,MISS Gilgeous-Alexander 5' Driving Floating Jump Shot,5,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
02:43,1,SPURS,Vassell REBOUND,Vassell REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:34,1,SPURS,Bryant,MISS Bryant 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
02:32,1,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:22,1,THUNDER,Gilgeous-Alexander,MISS Gilgeous-Alexander 3' Driving Finger Roll Layup,3,Driving Finger Roll Layup,NA,0,0,0,0,0,0,0
02:20,1,THUNDER,Hartenstein REBOUND,Hartenstein REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:19,1,THUNDER,K Williams,K. Williams 25' 3PT Jump Shot (3 PTS) (Hartenstein 1 AST),25,Williams 25' 3PT Jump Shot,Hartenstein,3,0,1,0,0,0,0
02:06,1,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander S.FOUL (P1.T2) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
02:06,1,SPURS,Harper Free Throw,Harper Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
02:06,1,SPURS,Harper Free Throw,Harper Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:55,1,SPURS,Bryant,Bryant S.FOUL (P1.T2) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
01:55,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
01:55,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:45,1,SPURS,Bryant,Bryant 2' Driving Dunk (2 PTS) (Fox 3 AST),2,Driving Dunk,Fox,2,0,1,0,0,0,0
01:26,1,SPURS,Kornet,Kornet S.FOUL (P1.PN) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
01:26,1,THUNDER,Wallace Free Throw,Wallace Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
01:26,1,THUNDER,Wallace Free Throw,Wallace Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:19,1,SPURS,Fox,MISS Fox 4' Driving Finger Roll Layup,4,Driving Finger Roll Layup,NA,0,0,0,0,0,0,0
01:16,1,SPURS,K Williams REBOUND,K. Williams REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
01:12,1,THUNDER,Caruso Out,Caruso Out of Bounds - Bad Pass Turnover Turnover (P1.T7),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:55,1,SPURS,Bryant,Bryant 26' 3PT Jump Shot (5 PTS) (Fox 4 AST),26,3PT Jump Shot,Fox,3,0,1,0,0,0,0
00:31,1,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander 25' 3PT Jump Shot (5 PTS) (Caruso 2 AST),25,3PT Jump Shot,Caruso,3,0,1,0,0,0,0
00:25,1,SPURS,Harper Lost Ball Turnover,Harper Lost Ball Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:25,1,THUNDER,Wallace STEAL,Wallace STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
00:22,1,THUNDER,Wallace,MISS Wallace 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
00:20,1,THUNDER,Caruso REBOUND,Caruso REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
00:18,1,SPURS,Bryant,Bryant P.FOUL (P2.PN) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
00:18,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
00:18,1,THUNDER,Dort,SUB: Dort FOR Caruso,NA,SUB,NA,0,0,0,0,0,0,0
00:18,1,SPURS,Wembanyama,SUB: Wembanyama FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
00:18,1,SPURS,Castle,SUB: Castle FOR Bryant,NA,SUB,NA,0,0,0,0,0,0,0
00:18,1,SPURS,Champagnie,SUB: Champagnie FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
00:18,1,THUNDER,Gilgeous-Alexander Free Throw,Gilgeous-Alexander Free Throw 2 of 2 (7 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
00:00,1,SPURS,Wembanyama,MISS Wembanyama 28' 3PT Step Back Jump Shot,28,3PT Step Back Jump Shot,NA,0,0,0,0,0,0,0
00:00,1,SPURS,Rebound,Spurs Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:36,2,THUNDER,Hartenstein,MISS Hartenstein 5' Driving Floating Jump Shot,5,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
11:34,2,SPURS,Castle REBOUND,Castle REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
11:31,2,THUNDER,Hartenstein,Hartenstein S.FOUL (P1.T1) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
11:31,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
11:31,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
11:25,2,SPURS,Wembanyama,Wembanyama S.FOUL (P1.T1) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
11:25,2,THUNDER,Caruso Free Throw,Caruso Free Throw 1 of 2 (4 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
11:25,2,THUNDER,Caruso Free Throw,Caruso Free Throw 2 of 2 (5 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
11:12,2,SPURS,Harper Lost Ball Turnover,Harper Lost Ball Turnover (P2.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
11:12,2,THUNDER,Caruso STEAL,Caruso STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
11:05,2,THUNDER,Hartenstein,Hartenstein 8' Running Jump Shot (4 PTS) (Wallace 1 AST),8,Running Jump Shot,Wallace,2,0,1,0,0,0,0
10:56,2,THUNDER,Hartenstein,Hartenstein S.FOUL (P2.T2) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
10:56,2,SPURS,Castle Free Throw,MISS Castle Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
10:56,2,SPURS,Rebound,Spurs Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
10:56,2,THUNDER,J Williams,SUB: J. Williams FOR Hartenstein,NA,SUB,NA,0,0,0,0,0,0,0
10:56,2,SPURS,Castle Free Throw,Castle Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
10:42,2,THUNDER,Wallace,Wallace 3PT Jump Shot (7 PTS) (J. Williams 1 AST),NA,3PT Jump Shot,J. Williams,3,0,1,0,0,0,0
10:34,2,SPURS,Castle,MISS Castle 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:30,2,THUNDER,Wallace REBOUND,Wallace REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
10:16,2,THUNDER,J Williams,J. Williams 26' 3PT Jump Shot (3 PTS) (Caruso 3 AST),26,Williams 26' 3PT Jump Shot,Caruso,3,0,1,0,0,0,0
10:15,2,SPURS,Timeout,Spurs Timeout: Regular (Reg.2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
10:12,2,SPURS,Harper Bad Pass Turnover,Harper Bad Pass Turnover (P3.T7),NA,TURNOVER,NA,0,0,0,0,0,1,0
10:12,2,THUNDER,Caruso STEAL,Caruso STEAL (3 STL),NA,STEAL,NA,0,0,0,1,0,0,0
10:06,2,THUNDER,McCain,MISS McCain 5' Driving Floating Jump Shot,5,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
10:04,2,SPURS,Champagnie REBOUND,Champagnie REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
09:47,2,THUNDER,J Williams S,J. Williams S.FOUL (P2.T3) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
09:47,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
09:47,2,SPURS,Fox,SUB: Fox FOR Harper,NA,SUB,NA,0,0,0,0,0,0,0
09:47,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
09:32,2,THUNDER,McCain,McCain 1' Driving Layup (2 PTS),1,Driving Layup,NA,2,0,0,0,0,0,0
09:19,2,SPURS,Champagnie,Champagnie 3PT Jump Shot (16 PTS) (Fox 5 AST),NA,3PT Jump Shot,Fox,3,0,1,0,0,0,0
09:00,2,SPURS,Champagnie,Champagnie S.FOUL (P1.T2) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
09:00,2,THUNDER,Caruso Free Throw,Caruso Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
09:00,2,THUNDER,Caruso Free Throw,Caruso Free Throw 2 of 2 (7 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
08:47,2,THUNDER,Wallace,Wallace P.FOUL (P1.T4) (S.Wright),NA,FOUL,NA,0,0,0,0,0,0,1
08:32,2,SPURS,Wembanyama,MISS Wembanyama 20' Pullup Jump Shot,20,Pullup Jump Shot,NA,0,0,0,0,0,0,0
08:28,2,THUNDER,Caruso REBOUND,Caruso REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
08:23,2,SPURS,Vassell,SUB: Vassell FOR Champagnie,NA,SUB,NA,0,0,0,0,0,0,0
08:15,2,THUNDER,Caruso,Caruso 10' Pullup Jump Shot (9 PTS),10,Pullup Jump Shot,NA,2,0,0,0,0,0,0
08:07,2,THUNDER,Caruso,Caruso S.FOUL (P1.PN) (J.Capers),NA,FOUL,NA,0,0,0,0,0,0,1
08:07,2,SPURS,Castle Free Throw,Castle Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
08:07,2,SPURS,Johnson,SUB: Johnson FOR Barnes,NA,SUB,NA,0,0,0,0,0,0,0
08:07,2,SPURS,Castle Free Throw,Castle Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
07:48,2,THUNDER,J Williams,MISS J. Williams 24' 3PT Jump Shot,24,Williams 24' 3PT Jump Shot,NA,0,0,0,0,0,0,0
07:44,2,SPURS,Castle REBOUND,Castle REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
07:34,2,SPURS,Fox,MISS Fox 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
07:29,2,THUNDER,J Williams REBOUND,J. Williams REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:27,2,THUNDER,McCain,MISS McCain 26' 3PT Running Pull-Up Jump Shot,26,3PT Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
07:25,2,SPURS,Vassell REBOUND,Vassell REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:12,2,SPURS,Johnson,Johnson 1' Driving Layup (2 PTS) (Vassell 2 AST),1,Driving Layup,Vassell,2,0,1,0,0,0,0
07:06,2,SPURS,Johnson,Johnson P.FOUL (P2.T3) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
07:06,2,THUNDER,Dort,SUB: Dort FOR Caruso,NA,SUB,NA,0,0,0,0,0,0,0
07:06,2,THUNDER,Gilgeous-Alexander,SUB: Gilgeous-Alexander FOR Wallace,NA,SUB,NA,0,0,0,0,0,0,0
07:06,2,SPURS,Harper,SUB: Harper FOR Fox,NA,SUB,NA,0,0,0,0,0,0,0
06:54,2,THUNDER,Gilgeous-Alexander,MISS Gilgeous-Alexander 15' Pullup Jump Shot,15,Pullup Jump Shot,NA,0,0,0,0,0,0,0
06:50,2,THUNDER,J Williams REBOUND,J. Williams REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
06:48,2,THUNDER,Holmgren,MISS Holmgren 7' Turnaround Fadeaway Shot,7,Turnaround Fadeaway Shot,NA,0,0,0,0,0,0,0
06:48,2,SPURS,Wembanyama BLOCK,Wembanyama BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
06:48,2,SPURS,Castle REBOUND,Castle REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
06:41,2,SPURS,Vassell,MISS Vassell 27' 3PT Running Jump Shot,27,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
06:38,2,SPURS,Castle REBOUND,Castle REBOUND (Off:1 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
06:38,2,THUNDER,Holmgren,Holmgren P.FOUL (P1.PN) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
06:38,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 1 of 2 (7 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:38,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 2 of 2 (8 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
06:30,2,SPURS,Harper,Harper P.FOUL (P1.T4) (J.Capers),NA,FOUL,NA,0,0,0,0,0,0,1
06:18,2,THUNDER,Gilgeous-Alexander Lost Ball Turnover,Gilgeous-Alexander Lost Ball Turnover (P4.T8),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:18,2,SPURS,Castle STEAL,Castle STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
06:17,2,THUNDER,Gilgeous-Alexander Transition Take Foul,Gilgeous-Alexander Transition Take Foul (P2.PN) (J.Capers),NA,FOUL,NA,0,0,0,0,0,0,1
06:17,2,SPURS,Wembanyama Free Throw,Wembanyama Free Throw 1 of 1 (9 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
06:09,2,SPURS,Johnson,Johnson 2' Driving Dunk (4 PTS) (Harper 1 AST),2,Driving Dunk,Harper,2,0,1,0,0,0,0
06:08,2,THUNDER,THUNDER Timeout,THUNDER Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
06:08,2,THUNDER,Wallace,SUB: Wallace FOR McCain,NA,SUB,NA,0,0,0,0,0,0,0
06:08,2,THUNDER,K Williams,SUB: K. Williams FOR J. Williams,NA,SUB,NA,0,0,0,0,0,0,0
