time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
08:44,1,CAVALIERS,Mitchell,Mitchell 2' Running Layup (5 PTS),2,Running Layup,NA,2,0,0,0,0,0,0
08:32,1,KNICKS,Bridges,MISS Bridges 17' Pullup Jump Shot,17,Pullup Jump Shot,NA,0,0,0,0,0,0,0
08:29,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
08:22,1,KNICKS,Brunson,Brunson 9' Floating Jump Shot (2 PTS) (Towns 2 AST),9,Floating Jump Shot,Towns,2,0,1,0,0,0,0
08:08,1,CAVALIERS,Mitchell,Mitchell 1' Driving Layup (7 PTS) (Wade 3 AST),1,Driving Layup,Wade,2,0,1,0,0,0,0
07:45,1,KNICKS,Hart,MISS Hart 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
07:42,1,CAVALIERS,Mobley,Mobley REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:20,1,CAVALIERS,Mitchell,MISS Mitchell 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
07:18,1,KNICKS,Bridges,Bridges REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:01,1,KNICKS,Hart,MISS Hart 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:58,1,CAVALIERS,Harden,Harden REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:51,1,CAVALIERS,Harden Driving Layup,MISS Harden Driving Layup,NA,Driving Layup,NA,0,0,0,0,0,0,0
06:49,1,KNICKS,Towns,Towns REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:43,1,KNICKS,Anunoby,MISS Anunoby 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
06:43,1,CAVALIERS,Mitchell,Mitchell BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
06:42,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
06:42,1,KNICKS,KNICKS Timeout,KNICKS Timeout: Regular (Full 1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
06:42,1,CAVALIERS,Strus,SUB: Strus FOR Mitchell,NA,SUB,NA,0,0,0,0,0,0,0
06:42,1,CAVALIERS,Merrill,SUB: Merrill FOR Mobley,NA,SUB,NA,0,0,0,0,0,0,0
06:27,1,KNICKS,Towns,MISS Towns 2' Driving Floating Jump Shot,2,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
06:27,1,CAVALIERS,Allen,Allen BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
06:25,1,CAVALIERS,Harden,Harden REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
06:15,1,CAVALIERS,Strus,MISS Strus 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:13,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:01,1,KNICKS,Brunson,Brunson 16' Pullup Jump Shot (4 PTS) (Hart 1 AST),16,Pullup Jump Shot,Hart,2,0,1,0,0,0,0
05:49,1,CAVALIERS,Wade,MISS Wade 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:47,1,CAVALIERS,Allen,Allen REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:43,1,CAVALIERS,Allen,MISS Allen 1' Driving Bank Hook Shot,1,Driving Bank Hook Shot,NA,0,0,0,0,0,0,0
05:41,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:38,1,KNICKS,Hart,Hart 1' Running Layup (2 PTS),1,Running Layup,NA,2,0,0,0,0,0,0
05:11,1,CAVALIERS,Harden,MISS Harden 5' Driving Floating Jump Shot,5,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
05:08,1,CAVALIERS,Wade,Wade REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:07,1,CAVALIERS,Merrill,MISS Merrill 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:06,1,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:06,1,KNICKS,Towns,Towns L.B.FOUL (P1.T2) (J.Capers),NA,FOUL,NA,0,0,0,0,0,0,1
05:06,1,KNICKS,Robinson,SUB: Robinson FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
05:06,1,KNICKS,McBride,SUB: McBride FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
05:06,1,CAVALIERS,Schroder,SUB: Schroder FOR Wade,NA,SUB,NA,0,0,0,0,0,0,0
04:53,1,CAVALIERS,Schroder,Schroder 3PT Jump Shot (3 PTS) (Strus 1 AST),NA,3PT Jump Shot,Strus,3,0,1,0,0,0,0
04:33,1,CAVALIERS,Schroder,Schroder S.FOUL (P1.T2) (J.DeRosa),NA,FOUL,NA,0,0,0,0,0,0,1
04:33,1,KNICKS,Brunson Free Throw,Brunson Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
04:33,1,KNICKS,Clarkson,SUB: Clarkson FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
04:33,1,KNICKS,Brunson Free Throw,Brunson Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:24,1,CAVALIERS,Harden Bad Pass Turnover,Harden Bad Pass Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:24,1,KNICKS,Robinson,Robinson STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:18,1,KNICKS,Bridges,Bridges 2' Running Layup (4 PTS) (McBride 1 AST),2,Running Layup,McBride,2,0,1,0,0,0,0
03:57,1,CAVALIERS,Schroder,MISS Schroder 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
03:54,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:46,1,KNICKS,Brunson,Brunson 1' Driving Reverse Layup (8 PTS),1,Driving Reverse Layup,NA,2,0,0,0,0,0,0
03:46,1,CAVALIERS,Cavaliers Timeout,Cavaliers Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:46,1,CAVALIERS,Mitchell,SUB: Mitchell FOR Allen,NA,SUB,NA,0,0,0,0,0,0,0
03:46,1,CAVALIERS,Mobley,SUB: Mobley FOR Harden,NA,SUB,NA,0,0,0,0,0,0,0
03:36,1,CAVALIERS,Strus Lost Ball Turnover,Strus Lost Ball Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
03:36,1,KNICKS,Bridges,Bridges STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:33,1,KNICKS,Bridges,Bridges 1' Running Dunk (6 PTS),1,Running Dunk,NA,2,0,0,0,0,0,0
03:21,1,CAVALIERS,Schroder,MISS Schroder 8' Driving Floating Jump Shot,8,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
03:19,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
03:11,1,KNICKS,Brunson,Brunson 14' Pullup Jump Shot (10 PTS),14,Pullup Jump Shot,NA,2,0,0,0,0,0,0
02:56,1,CAVALIERS,Mobley Traveling Turnover,Mobley Traveling Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:44,1,KNICKS,Robinson,Robinson 1' Alley Oop Dunk (2 PTS) (Bridges 1 AST),1,Alley Oop Dunk,Bridges,2,0,1,0,0,0,0
02:29,1,CAVALIERS,Merrill,MISS Merrill 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
02:27,1,KNICKS,Bridges,Bridges REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
02:22,1,KNICKS,Bridges Bad Pass Turnover,Bridges Bad Pass Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:22,1,CAVALIERS,Strus,Strus STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
02:15,1,CAVALIERS,Strus,MISS Strus 25' 3PT Running Jump Shot,25,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
02:14,1,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:14,1,KNICKS,McBride,McBride L.B.FOUL (P1.T3) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
02:14,1,KNICKS,Hart,SUB: Hart FOR Bridges,NA,SUB,NA,0,0,0,0,0,0,0
02:09,1,CAVALIERS,Strus Bad Pass Turnover,Strus Bad Pass Turnover (P2.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:09,1,KNICKS,Robinson,Robinson STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
02:03,1,KNICKS,McBride,MISS McBride 3PT Running Jump Shot,NA,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
02:00,1,KNICKS,Robinson,Robinson REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:46,1,KNICKS,Hart,MISS Hart 19' Pullup Jump Shot,19,Pullup Jump Shot,NA,0,0,0,0,0,0,0
01:43,1,CAVALIERS,Mobley,Mobley REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
01:32,1,CAVALIERS,Mitchell,MISS Mitchell 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
01:29,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:24,1,KNICKS,Brunson,MISS Brunson 26' 3PT Running Jump Shot,26,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
01:22,1,KNICKS,McBride,McBride REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
01:19,1,KNICKS,Clarkson Bad Pass Turnover,Clarkson Bad Pass Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
01:19,1,CAVALIERS,Mitchell,Mitchell STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
01:09,1,CAVALIERS,Schroder,MISS Schroder 24' 3PT Jump Shot,24,3PT Jump Shot,NA,0,0,0,0,0,0,0
01:06,1,KNICKS,Clarkson,Clarkson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
00:56,1,KNICKS,Brunson,MISS Brunson 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
00:52,1,CAVALIERS,Mitchell,Mitchell REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
00:48,1,CAVALIERS,Merrill,Merrill 2' Running Layup (2 PTS) (Mitchell 1 AST),2,Running Layup,Mitchell,2,0,1,0,0,0,0
00:48,1,KNICKS,Hart,Hart S.FOUL (P1.T4) (J.DeRosa),NA,FOUL,NA,0,0,0,0,0,0,1
00:48,1,CAVALIERS,Merrill Free Throw,Merrill Free Throw 1 of 1 (3 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
00:33,1,KNICKS,Clarkson,Clarkson 25' 3PT Pullup Jump Shot (3 PTS) (Robinson 1 AST),25,3PT Pullup Jump Shot,Robinson,3,0,1,0,0,0,0
00:18,1,CAVALIERS,Mitchell,MISS Mitchell 16' Fadeaway Jumper,16,Fadeaway Jumper,NA,0,0,0,0,0,0,0
00:15,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
00:02,1,CAVALIERS,Strus,Strus P.FOUL (P1.T3) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
00:02,1,KNICKS,Towns,SUB: Towns FOR Robinson,NA,SUB,NA,0,0,0,0,0,0,0
00:02,1,CAVALIERS,Wade,SUB: Wade FOR Merrill,NA,SUB,NA,0,0,0,0,0,0,0
00:02,1,CAVALIERS,Allen,SUB: Allen FOR Mitchell,NA,SUB,NA,0,0,0,0,0,0,0
00:00,1,KNICKS,Brunson,MISS Brunson 28' 3PT Pullup Jump Shot,28,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
00:00,1,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:36,2,CAVALIERS,Mobley,MISS Mobley 19' Fadeaway Jumper,19,Fadeaway Jumper,NA,0,0,0,0,0,0,0
11:33,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
11:28,2,KNICKS,Alvarado,MISS Alvarado 25' 3PT Running Pull-Up Jump Shot,25,3PT Running Pull-Up Jump Shot,NA,0,0,0,0,0,0,0
11:25,2,CAVALIERS,Mitchell,Mitchell REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
11:17,2,CAVALIERS,Mitchell,Mitchell 1' Driving Layup (9 PTS),1,Driving Layup,NA,2,0,0,0,0,0,0
10:52,2,KNICKS,Hart,MISS Hart 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:51,2,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
10:34,2,CAVALIERS,Mobley,MISS Mobley 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:31,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
10:23,2,KNICKS,Alvarado,Alvarado 2' Driving Floating Jump Shot (2 PTS) (Hart 2 AST),2,Driving Floating Jump Shot,Hart,2,0,1,0,0,0,0
10:06,2,CAVALIERS,Mobley,Mobley 9' Driving Floating Bank Jump Shot (3 PTS),9,Driving Floating Bank Jump Shot,NA,2,0,0,0,0,0,0
09:52,2,KNICKS,Towns,Towns 1' Cutting Layup Shot (2 PTS) (Hart 3 AST),1,Cutting Layup Shot,Hart,2,0,1,0,0,0,0
09:34,2,CAVALIERS,Schroder,MISS Schroder 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:31,2,KNICKS,Clarkson,Clarkson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
09:25,2,KNICKS,Hart,Hart 2' Driving Layup (4 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
09:05,2,CAVALIERS,Mobley,Mobley 2' Driving Layup (5 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
08:55,2,KNICKS,Hart,Hart 3' Driving Hook Shot (6 PTS),3,Driving Hook Shot,NA,2,0,0,0,0,0,0
08:42,2,CAVALIERS,Schroder,MISS Schroder 1' Driving Layup,1,Driving Layup,NA,0,0,0,0,0,0,0
08:40,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
08:30,2,KNICKS,Towns,MISS Towns 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
08:27,2,CAVALIERS,Mobley,Mobley REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
08:23,2,KNICKS,McBride,McBride P.FOUL (P2.T1) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
08:23,2,KNICKS,Bridges,SUB: Bridges FOR Clarkson,NA,SUB,NA,0,0,0,0,0,0,0
08:23,2,KNICKS,Shamet,SUB: Shamet FOR McBride,NA,SUB,NA,0,0,0,0,0,0,0
08:23,2,KNICKS,Robinson,SUB: Robinson FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
08:23,2,CAVALIERS,Ellis,SUB: Ellis FOR Strus,NA,SUB,NA,0,0,0,0,0,0,0
08:23,2,CAVALIERS,Harden,SUB: Harden FOR Mobley,NA,SUB,NA,0,0,0,0,0,0,0
08:23,2,CAVALIERS,Allen,SUB: Allen FOR Schroder,NA,SUB,NA,0,0,0,0,0,0,0
08:15,2,CAVALIERS,Wade,Wade 3PT Jump Shot (3 PTS) (Harden 1 AST),NA,3PT Jump Shot,Harden,3,0,1,0,0,0,0
07:56,2,KNICKS,Alvarado,Alvarado 8' Driving Floating Jump Shot (4 PTS),8,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
07:29,2,CAVALIERS,Ellis Out,Ellis Out of Bounds Lost Ball Turnover (P1.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:29,2,KNICKS,KNICKS Timeout,KNICKS Timeout: Regular (Full 2 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
07:29,2,KNICKS,Brunson,SUB: Brunson FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
07:29,2,KNICKS,Anunoby,SUB: Anunoby FOR Alvarado,NA,SUB,NA,0,0,0,0,0,0,0
07:29,2,CAVALIERS,Merrill,SUB: Merrill FOR Mitchell,NA,SUB,NA,0,0,0,0,0,0,0
07:13,2,CAVALIERS,Ellis,Ellis P.FOUL (P1.T1) (J.DeRosa),NA,FOUL,NA,0,0,0,0,0,0,1
06:59,2,KNICKS,KNICKS,KNICKS Turnover: Shot Clock (T#4),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:49,2,CAVALIERS,Harden,Harden 5' Driving Floating Jump Shot (4 PTS),5,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
06:26,2,KNICKS,Anunoby,MISS Anunoby 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:25,2,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
06:15,2,CAVALIERS,Harden Lost Ball Turnover,Harden Lost Ball Turnover (P2.T7),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:15,2,KNICKS,Brunson,Brunson STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
06:12,2,KNICKS,Brunson,Brunson 2' Driving Layup (12 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
05:50,2,CAVALIERS,Ellis Out,Ellis Out of Bounds Lost Ball Turnover (P2.T8),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:34,2,KNICKS,Shamet,MISS Shamet 4' Driving Finger Roll Layup,4,Driving Finger Roll Layup,NA,0,0,0,0,0,0,0
05:33,2,KNICKS,KNICKS,KNICKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
05:24,2,KNICKS,Anunoby,Anunoby 3PT Jump Shot (3 PTS) (Brunson 1 AST),NA,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
05:10,2,KNICKS,Robinson,Robinson S.FOUL (P1.T2) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
05:10,2,CAVALIERS,Ellis Free Throw,Ellis Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
05:10,2,KNICKS,Hart,SUB: Hart FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
05:10,2,CAVALIERS,Ellis Free Throw,Ellis Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:58,2,KNICKS,Anunoby Traveling Turnover,Anunoby Traveling Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:50,2,CAVALIERS,Merrill,Merrill 25' 3PT Jump Shot (6 PTS) (Harden 2 AST),25,3PT Jump Shot,Harden,3,0,1,0,0,0,0
04:35,2,KNICKS,Brunson,MISS Brunson 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
04:32,2,CAVALIERS,Harden,Harden REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
04:26,2,CAVALIERS,Harden,Harden 31' 3PT Running Pull-Up Jump Shot (7 PTS),31,3PT Running Pull-Up Jump Shot,NA,3,0,0,0,0,0,0
04:25,2,KNICKS,KNICKS Timeout,KNICKS Timeout: Regular (Full 3 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
04:25,2,KNICKS,Towns,SUB: Towns FOR Robinson,NA,SUB,NA,0,0,0,0,0,0,0
04:01,2,KNICKS,Brunson Bad Pass Turnover,Brunson Bad Pass Turnover (P1.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:01,2,CAVALIERS,Merrill,Merrill STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:50,2,CAVALIERS,Wade,MISS Wade 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
03:47,2,CAVALIERS,Allen,Allen REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
03:43,2,KNICKS,Brunson,Brunson P.FOUL (P1.T3) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
03:32,2,KNICKS,Anunoby,Anunoby S.FOUL (P1.T4) (J.DeRosa),NA,FOUL,NA,0,0,0,0,0,0,1
03:32,2,CAVALIERS,Allen Free Throw,Allen Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
03:32,2,CAVALIERS,Allen Free Throw,Allen Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
03:16,2,KNICKS,Hart,Hart 2' Driving Layup (8 PTS) (Towns 3 AST),2,Driving Layup,Towns,2,0,1,0,0,0,0
02:59,2,CAVALIERS,Allen,MISS Allen 5' Driving Hook Shot,5,Driving Hook Shot,NA,0,0,0,0,0,0,0
02:58,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
02:56,2,CAVALIERS,Merrill,Merrill P.FOUL (P1.T2) (S.Foster),NA,FOUL,NA,0,0,0,0,0,0,1
02:56,2,CAVALIERS,Strus,SUB: Strus FOR Wade,NA,SUB,NA,0,0,0,0,0,0,0
02:56,2,CAVALIERS,Mitchell,SUB: Mitchell FOR Ellis,NA,SUB,NA,0,0,0,0,0,0,0
02:56,2,CAVALIERS,Mobley,SUB: Mobley FOR Merrill,NA,SUB,NA,0,0,0,0,0,0,0
02:46,2,KNICKS,Hart,MISS Hart 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
02:44,2,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:28,2,CAVALIERS,Harden Lost Ball Turnover,Harden Lost Ball Turnover (P3.T9),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:28,2,KNICKS,Brunson,Brunson STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
02:12,2,KNICKS,Bridges,Bridges 10' Jump Shot (8 PTS) (Towns 4 AST),10,Jump Shot,Towns,2,0,1,0,0,0,0
02:01,2,CAVALIERS,Mitchell,Mitchell 25' 3PT Jump Shot (12 PTS) (Allen 1 AST),25,3PT Jump Shot,Allen,3,0,1,0,0,0,0
02:01,2,KNICKS,Bridges,Bridges S.FOUL (P2.PN) (J.DeRosa),NA,FOUL,NA,0,0,0,0,0,0,1
02:01,2,CAVALIERS,Mitchell Free Throw,Mitchell Free Throw 1 of 1 (13 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
01:44,2,KNICKS,Bridges,MISS Bridges 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
01:43,2,CAVALIERS,Cavaliers,Cavaliers Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
01:35,2,CAVALIERS,Harden Out,Harden Out of Bounds - Bad Pass Turnover Turnover (P4.T10),NA,TURNOVER,NA,0,0,0,0,0,1,0
01:27,2,KNICKS,Bridges Bad Pass Turnover,Bridges Bad Pass Turnover (P2.T7),NA,TURNOVER,NA,0,0,0,0,0,1,0
