time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
07:09,1,KNICKS,Brunson Driving Finger Roll Layup,MISS Brunson Driving Finger Roll Layup,NA,Driving Finger Roll Layup,NA,0,0,0,0,0,0,0
07:06,1,SIXERS,Oubre,Oubre Jr. REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
06:53,1,SIXERS,Embiid,Embiid 14' Jump Shot (2 PTS),14,Jump Shot,NA,2,0,0,0,0,0,0
06:41,1,KNICKS,Hart OFF,Hart OFF.Foul (P1) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
06:41,1,KNICKS,Hart Offensive Foul Turnover,Hart Offensive Foul Turnover (P3.T3),NA,TURNOVER,NA,0,0,0,0,0,1,1
06:27,1,SIXERS,George,George 26' 3PT Jump Shot (10 PTS) (Oubre Jr. 1 AST),26,3PT Jump Shot,Oubre Jr.,3,0,1,0,0,0,0
06:00,1,KNICKS,McBride,MISS McBride 27' 3PT Pullup Jump Shot,27,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
05:57,1,KNICKS,Towns,Towns REBOUND (Off:2 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
05:57,1,KNICKS,Towns Tip Layup Shot,Towns Tip Layup Shot (6 PTS),NA,Tip Layup Shot,NA,2,0,0,0,0,0,0
05:47,1,KNICKS,Bridges,Bridges P.FOUL (P1.T3) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
05:42,1,SIXERS,George OFF,George OFF.Foul (P1) (R.Acosta),NA,FOUL,NA,0,0,0,0,0,0,1
05:42,1,SIXERS,George Offensive Foul Turnover,George Offensive Foul Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,1
05:28,1,KNICKS,Towns OFF,Towns OFF.Foul (P2) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
05:28,1,KNICKS,Towns Offensive Foul Turnover,Towns Offensive Foul Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,1
05:28,1,KNICKS,Robinson,SUB: Robinson FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
05:12,1,SIXERS,Oubre,MISS Oubre Jr. 24' 3PT Jump Shot,24,Jr. 24' 3PT Jump Shot,NA,0,0,0,0,0,0,0
05:09,1,KNICKS,Robinson,Robinson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:05,1,KNICKS,Hart,Hart 1' Running Layup (6 PTS),1,Running Layup,NA,2,0,0,0,0,0,0
04:44,1,SIXERS,George,George 24' 3PT Step Back Jump Shot (13 PTS),24,3PT Step Back Jump Shot,NA,3,0,0,0,0,0,0
04:27,1,KNICKS,Brunson,Brunson 26' 3PT Pullup Jump Shot (3 PTS) (Hart 1 AST),26,3PT Pullup Jump Shot,Hart,3,0,1,0,0,0,0
04:16,1,SIXERS,Maxey,Maxey 1' Driving Reverse Layup (2 PTS) (Embiid 3 AST),1,Driving Reverse Layup,Embiid,2,0,1,0,0,0,0
04:03,1,KNICKS,Bridges,Bridges 24' 3PT Jump Shot (3 PTS) (Brunson 1 AST),24,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
03:54,1,SIXERS,76ERS,76ERS Timeout: Regular (Full 1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:54,1,SIXERS,Grimes,SUB: Grimes FOR Embiid,NA,SUB,NA,0,0,0,0,0,0,0
03:54,1,SIXERS,Drummond,SUB: Drummond FOR Edgecombe,NA,SUB,NA,0,0,0,0,0,0,0
03:39,1,SIXERS,George,George 21' Turnaround Fadeaway (15 PTS),21,Turnaround Fadeaway,NA,2,0,0,0,0,0,0
03:16,1,KNICKS,Brunson Lost Ball Turnover,Brunson Lost Ball Turnover (P1.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
03:16,1,SIXERS,Drummond,Drummond STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:03,1,SIXERS,Oubre,MISS Oubre Jr. 1' Cutting Layup Shot,1,Jr. 1' Cutting Layup Shot,NA,0,0,0,0,0,0,0
03:03,1,SIXERS,76ERS,76ERS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
03:03,1,KNICKS,Clarkson,SUB: Clarkson FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
03:03,1,KNICKS,Shamet,SUB: Shamet FOR Bridges,NA,SUB,NA,0,0,0,0,0,0,0
03:03,1,KNICKS,Hart,SUB: Hart FOR McBride,NA,SUB,NA,0,0,0,0,0,0,0
03:03,1,KNICKS,Bridges,SUB: Bridges FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
02:56,1,SIXERS,Oubre,MISS Oubre Jr. 13' Turnaround Jump Shot,13,Jr. 13' Turnaround Jump Shot,NA,0,0,0,0,0,0,0
02:54,1,KNICKS,Brunson,Brunson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:44,1,KNICKS,Brunson,MISS Brunson 5' Driving Hook Shot,5,Driving Hook Shot,NA,0,0,0,0,0,0,0
02:44,1,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
02:44,1,SIXERS,Drummond,Drummond L.B.FOUL (P1.T2) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
02:44,1,KNICKS,Shamet,SUB: Shamet FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
02:33,1,KNICKS,Shamet,Shamet 7' Fadeaway Jumper (2 PTS) (Brunson 2 AST),7,Fadeaway Jumper,Brunson,2,0,1,0,0,0,0
02:20,1,SIXERS,George,MISS George 19' Pullup Jump Shot,19,Pullup Jump Shot,NA,0,0,0,0,0,0,0
02:17,1,KNICKS,Clarkson,Clarkson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:13,1,KNICKS,Clarkson Out,Clarkson Out of Bounds - Bad Pass Turnover Turnover (P1.T6),NA,TURNOVER,NA,0,0,0,0,0,1,0
02:01,1,KNICKS,Clarkson,Clarkson S.FOUL (P1.T4) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
02:01,1,SIXERS,Oubre,Oubre Jr. Free Throw 1 of 2 (3 PTS),NA,Jr. Free Throw 1 of 2,NA,1,0,0,0,0,0,0
02:01,1,SIXERS,Embiid,SUB: Embiid FOR Maxey,NA,SUB,NA,0,0,0,0,0,0,0
02:01,1,SIXERS,Barlow,SUB: Barlow FOR Drummond,NA,SUB,NA,0,0,0,0,0,0,0
02:01,1,SIXERS,Edgecombe,SUB: Edgecombe FOR George,NA,SUB,NA,0,0,0,0,0,0,0
02:01,1,SIXERS,Oubre,Oubre Jr. Free Throw 2 of 2 (4 PTS),NA,Jr. Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:47,1,KNICKS,Bridges,MISS Bridges 28' 3PT Jump Shot,28,3PT Jump Shot,NA,0,0,0,0,0,0,0
01:46,1,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
01:46,1,SIXERS,Oubre,Oubre Jr. L.B.FOUL (P1.T3) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
01:36,1,KNICKS,Bridges,MISS Bridges 11' Fadeaway Jumper,11,Fadeaway Jumper,NA,0,0,0,0,0,0,0
01:33,1,KNICKS,Robinson,Robinson REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
01:28,1,KNICKS,Brunson,Brunson 4' Driving Floating Jump Shot (5 PTS),4,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
01:07,1,SIXERS,Grimes,MISS Grimes 27' 3PT Step Back Jump Shot,27,3PT Step Back Jump Shot,NA,0,0,0,0,0,0,0
01:04,1,KNICKS,Brunson,Brunson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
00:55,1,KNICKS,Shamet,Shamet 24' 3PT Jump Shot (5 PTS) (Brunson 3 AST),24,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
00:40,1,SIXERS,Embiid,Embiid 6' Driving Hook Shot (4 PTS),6,Driving Hook Shot,NA,2,0,0,0,0,0,0
00:33,1,KNICKS,Brunson,MISS Brunson 28' 3PT Pullup Jump Shot,28,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
00:30,1,SIXERS,Edgecombe,Edgecombe REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
00:25,1,SIXERS,Edgecombe,MISS Edgecombe 1' Running Layup,1,Running Layup,NA,0,0,0,0,0,0,0
00:23,1,KNICKS,Bridges,Bridges REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
