time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
12:00,1,KNICKS,Towns,Jump Ball Towns vs. Okongwu: Tip to Hart,NA,Jump Ball Towns vs. Okongwu: Tip to Hart,NA,0,0,0,0,0,0,0
11:39,1,KNICKS,Brunson,MISS Brunson 3' Driving Floating Jump Shot,3,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
11:36,1,HAWKS,McCollum,McCollum REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:22,1,HAWKS,Daniels,Daniels 4' Turnaround Hook Shot (2 PTS),4,Turnaround Hook Shot,NA,2,0,0,0,0,0,0
10:56,1,KNICKS,Brunson,Brunson 9' Turnaround Fadeaway (2 PTS) (Towns 1 AST),9,Turnaround Fadeaway,Towns,2,0,1,0,0,0,0
10:41,1,HAWKS,McCollum,MISS McCollum 6' Driving Floating Jump Shot,6,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
10:39,1,HAWKS,Daniels,Daniels REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
10:39,1,HAWKS,Daniels,Daniels 7' Tip Layup Shot (4 PTS),7,Tip Layup Shot,NA,2,0,0,0,0,0,0
10:18,1,KNICKS,Towns Bad Pass Turnover,Towns Bad Pass Turnover (P1.T1),NA,TURNOVER,NA,0,0,0,0,0,1,0
10:18,1,HAWKS,McCollum,McCollum STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
10:05,1,HAWKS,Okongwu,MISS Okongwu 4' Driving Hook Shot,4,Driving Hook Shot,NA,0,0,0,0,0,0,0
10:04,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
09:40,1,KNICKS,Brunson,Brunson 9' Driving Floating Jump Shot (4 PTS),9,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
09:26,1,HAWKS,Johnson,MISS Johnson 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:24,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
09:09,1,KNICKS,Bridges,Bridges 13' Pullup Jump Shot (2 PTS) (Anunoby 1 AST),13,Pullup Jump Shot,Anunoby,2,0,1,0,0,0,0
08:59,1,HAWKS,McCollum,McCollum 17' Pullup Jump Shot (2 PTS) (Daniels 1 AST),17,Pullup Jump Shot,Daniels,2,0,1,0,0,0,0
08:59,1,KNICKS,Hart,Hart S.FOUL (P1.T1) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
08:59,1,HAWKS,McCollum Free Throw,MISS McCollum Free Throw 1 of 1,NA,Free Throw 1 of 1,NA,0,0,0,0,0,0,0
08:57,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
08:41,1,KNICKS,Hart,Hart 26' 3PT Step Back Jump Shot (3 PTS) (Brunson 1 AST),26,3PT Step Back Jump Shot,Brunson,3,0,1,0,0,0,0
08:31,1,HAWKS,Daniels,Daniels 1' Driving Reverse Layup (6 PTS),1,Driving Reverse Layup,NA,2,0,0,0,0,0,0
08:08,1,HAWKS,Okongwu,Okongwu S.FOUL (P1.T1) (J.Van Duyne),NA,FOUL,NA,0,0,0,0,0,0,1
08:08,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 1 of 3 (1 PTS),NA,Free Throw 1 of 3,NA,1,0,0,0,0,0,0
08:08,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 2 of 3 (2 PTS),NA,Free Throw 2 of 3,NA,1,0,0,0,0,0,0
08:08,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 3 of 3 (3 PTS),NA,Free Throw 3 of 3,NA,1,0,0,0,0,0,0
07:52,1,HAWKS,Okongwu,MISS Okongwu 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
07:49,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
07:27,1,KNICKS,Hart,MISS Hart 4' Turnaround Fadeaway Shot,4,Turnaround Fadeaway Shot,NA,0,0,0,0,0,0,0
07:26,1,HAWKS,Johnson,Johnson REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
07:23,1,HAWKS,Johnson Out,Johnson Out of Bounds Lost Ball Turnover (P1.T1),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:09,1,KNICKS,Anunoby,MISS Anunoby 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
07:06,1,HAWKS,Johnson,Johnson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:01,1,HAWKS,Johnson Out,Johnson Out of Bounds - Bad Pass Turnover Turnover (P2.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
06:42,1,KNICKS,Bridges OFF,Bridges OFF.Foul (P1) (J.Van Duyne),NA,FOUL,NA,0,0,0,0,0,0,1
