time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
12:00,1,CAVALIERS,Allen,Jump Ball Allen vs. Towns: Tip to Harden,NA,Jump Ball Allen vs. Towns: Tip to Harden,NA,0,0,0,0,0,0,0
11:36,1,CAVALIERS,Mobley,MISS Mobley 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:34,1,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:26,1,KNICKS,Towns,Towns 26' 3PT Jump Shot (3 PTS) (Bridges 1 AST),26,3PT Jump Shot,Bridges,3,0,1,0,0,0,0
11:14,1,CAVALIERS,Harden Bad Pass Turnover,Harden Bad Pass Turnover (P1.T1),NA,TURNOVER,NA,0,0,0,0,0,1,0
11:14,1,KNICKS,Bridges,Bridges STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
10:54,1,KNICKS,Bridges,Bridges 3' Driving Layup (2 PTS),3,Driving Layup,NA,2,0,0,0,0,0,0
10:46,1,KNICKS,Anunoby,Anunoby S.FOUL (P1.T1) (T.Ford),NA,FOUL,NA,0,0,0,0,0,0,1
10:46,1,CAVALIERS,Mitchell Free Throw,MISS Mitchell Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
10:46,1,CAVALIERS,CAVALIERS,CAVALIERS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
10:46,1,CAVALIERS,Mitchell Free Throw,Mitchell Free Throw 2 of 2 (1 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
10:31,1,KNICKS,Brunson,Brunson 3' Driving Layup (2 PTS) (Towns 1 AST),3,Driving Layup,Towns,2,0,1,0,0,0,0
10:13,1,CAVALIERS,Mobley,MISS Mobley 6' Turnaround Hook Shot,6,Turnaround Hook Shot,NA,0,0,0,0,0,0,0
10:09,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
10:06,1,KNICKS,Bridges,Bridges 1' Running Layup (4 PTS) (Hart 1 AST),1,Running Layup,Hart,2,0,1,0,0,0,0
10:06,1,CAVALIERS,CAVALIERS Timeout,CAVALIERS Timeout: Regular (Full 1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
09:41,1,CAVALIERS,Mitchell,Mitchell 22' Step Back Jump Shot (3 PTS),22,Step Back Jump Shot,NA,2,0,0,0,0,0,0
09:26,1,KNICKS,Brunson,MISS Brunson 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:24,1,CAVALIERS,Harden,Harden REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
09:15,1,CAVALIERS,Allen Layup,Allen Layup (2 PTS) (Harden 1 AST),NA,Layup,Harden,2,0,1,0,0,0,0
08:56,1,KNICKS,Hart Traveling Turnover,Hart Traveling Turnover (P1.T1),NA,TURNOVER,NA,0,0,0,0,0,1,0
08:43,1,CAVALIERS,Allen,Allen 1' Cutting Dunk Shot (4 PTS) (Mobley 1 AST),1,Cutting Dunk Shot,Mobley,2,0,1,0,0,0,0
08:33,1,CAVALIERS,Mitchell,Mitchell P.FOUL (P1.T1) (G.Petraitis),NA,FOUL,NA,0,0,0,0,0,0,1
08:22,1,CAVALIERS,Mobley,Mobley S.FOUL (P1.T2) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
08:22,1,KNICKS,Brunson Free Throw,Brunson Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
08:22,1,KNICKS,Brunson Free Throw,MISS Brunson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
08:20,1,CAVALIERS,Harden,Harden REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
08:12,1,CAVALIERS,Harden,MISS Harden 2' Driving Floating Jump Shot,2,Driving Floating Jump Shot,NA,0,0,0,0,0,0,0
08:12,1,KNICKS,Towns,Towns BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
08:09,1,CAVALIERS,Mobley,Mobley REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
08:08,1,CAVALIERS,Mobley,Mobley 1' Putback Dunk (2 PTS),1,Putback Dunk,NA,2,0,0,0,0,0,0
07:58,1,KNICKS,Brunson,MISS Brunson 29' 3PT Pullup Jump Shot,29,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
07:54,1,KNICKS,Bridges,Bridges REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
07:44,1,KNICKS,Anunoby,Anunoby 16' Step Back Jump Shot (2 PTS),16,Step Back Jump Shot,NA,2,0,0,0,0,0,0
07:33,1,CAVALIERS,Mitchell,MISS Mitchell 3PT Pullup Jump Shot,NA,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
07:30,1,KNICKS,Towns,Towns REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
07:22,1,KNICKS,Bridges,Bridges 19' Pullup Jump Shot (6 PTS) (Brunson 1 AST),19,Pullup Jump Shot,Brunson,2,0,1,0,0,0,0
07:05,1,CAVALIERS,Mobley,Mobley 11' Turnaround Hook Shot (4 PTS),11,Turnaround Hook Shot,NA,2,0,0,0,0,0,0
06:46,1,KNICKS,Anunoby,Anunoby 13' Step Back Jump Shot (4 PTS),13,Step Back Jump Shot,NA,2,0,0,0,0,0,0
06:33,1,CAVALIERS,Mitchell,Mitchell 2' Driving Layup (5 PTS),2,Driving Layup,NA,2,0,0,0,0,0,0
06:18,1,CAVALIERS,Allen,Allen S.FOUL (P1.T3) (T.Brothers),NA,FOUL,NA,0,0,0,0,0,0,1
06:18,1,KNICKS,Towns Free Throw,Towns Free Throw 1 of 2 (4 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:18,1,CAVALIERS,Merrill,SUB: Merrill FOR Mitchell,NA,SUB,NA,0,0,0,0,0,0,0
06:18,1,CAVALIERS,Strus,SUB: Strus FOR Mobley,NA,SUB,NA,0,0,0,0,0,0,0
06:18,1,KNICKS,Towns Free Throw,Towns Free Throw 2 of 2 (5 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
06:01,1,CAVALIERS,Harden,Harden 10' Step Back Jump Shot (2 PTS),10,Step Back Jump Shot,NA,2,0,0,0,0,0,0
05:57,1,CAVALIERS,Merrill,Merrill S.FOUL (P1.T4) (G.Petraitis),NA,FOUL,NA,0,0,0,0,0,0,1
05:57,1,KNICKS,Towns Free Throw,Towns Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
05:57,1,KNICKS,Towns Free Throw,Towns Free Throw 2 of 2 (7 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
05:44,1,CAVALIERS,Harden Driving Finger Roll Layup,Harden Driving Finger Roll Layup (4 PTS),NA,Driving Finger Roll Layup,NA,2,0,0,0,0,0,0
05:40,1,CAVALIERS,Wade,Wade S.FOUL (P1.PN) (T.Ford),NA,FOUL,NA,0,0,0,0,0,0,1
05:40,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 1 of 2 (5 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
05:40,1,KNICKS,Anunoby Free Throw,Anunoby Free Throw 2 of 2 (6 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
05:25,1,CAVALIERS,Harden,MISS Harden 25' 3PT Step Back Jump Shot,25,3PT Step Back Jump Shot,NA,0,0,0,0,0,0,0
05:23,1,CAVALIERS,Strus,Strus REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
05:21,1,CAVALIERS,Merrill,MISS Merrill 3PT Pullup Jump Shot,NA,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
05:17,1,KNICKS,Hart,Hart REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
04:59,1,KNICKS,Brunson,MISS Brunson 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
04:59,1,CAVALIERS,CAVALIERS,CAVALIERS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
04:59,1,KNICKS,McBride,SUB: McBride FOR Hart,NA,SUB,NA,0,0,0,0,0,0,0
04:59,1,KNICKS,Shamet,SUB: Shamet FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
04:51,1,CAVALIERS,Allen,Allen 1' Driving Layup (6 PTS) (Wade 1 AST),1,Driving Layup,Wade,2,0,1,0,0,0,0
04:51,1,KNICKS,Towns Violation,Towns Violation:Defensive Goaltending (G.Petraitis),NA,Towns Violation:Defensive Goaltending (G.Petraitis),NA,0,0,0,0,0,0,0
04:51,1,KNICKS,Knicks Timeout,Knicks Timeout: Regular (Reg.1 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
04:51,1,KNICKS,Instant Replay,Instant Replay1st Period (8:35 PM EST),NA,Instant Replay1st Period (8:35 PM EST),NA,0,0,0,0,0,0,0
04:51,1,CAVALIERS,Mitchell,SUB: Mitchell FOR Allen,NA,SUB,NA,0,0,0,0,0,0,0
04:51,1,CAVALIERS,Mobley,SUB: Mobley FOR Wade,NA,SUB,NA,0,0,0,0,0,0,0
04:24,1,KNICKS,Towns,Towns 11' Turnaround Fadeaway (9 PTS),11,Turnaround Fadeaway,NA,2,0,0,0,0,0,0
04:12,1,CAVALIERS,Mobley,MISS Mobley 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
04:09,1,CAVALIERS,Strus,Strus REBOUND (Off:2 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
04:05,1,CAVALIERS,Mitchell Out,Mitchell Out of Bounds - Bad Pass Turnover Turnover (P1.T2),NA,TURNOVER,NA,0,0,0,0,0,1,0
03:46,1,KNICKS,Towns,Towns 2' Driving Floating Bank Jump Shot (11 PTS) (Brunson 2 AST),2,Driving Floating Bank Jump Shot,Brunson,2,0,1,0,0,0,0
03:36,1,CAVALIERS,Mobley,MISS Mobley 4' Driving Layup,4,Driving Layup,NA,0,0,0,0,0,0,0
