time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
11:07,2,HAWKS,Kuminga Free Throw,MISS Kuminga Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
11:07,2,HAWKS,HAWKS,HAWKS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
11:07,2,HAWKS,Kuminga Free Throw,MISS Kuminga Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
11:05,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:47,2,HAWKS,Kuminga,Jump Ball Kuminga vs. Anunoby: Tip to Towns,NA,Jump Ball Kuminga vs. Anunoby: Tip to Towns,NA,0,0,0,0,0,0,0
10:42,2,KNICKS,Towns,MISS Towns 26' 3PT Turnaround Jump Shot,26,3PT Turnaround Jump Shot,NA,0,0,0,0,0,0,0
10:42,2,HAWKS,Okongwu,Okongwu BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
10:40,2,HAWKS,Hield,Hield REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
10:28,2,HAWKS,Kuminga,MISS Kuminga 13' Turnaround Jump Shot,13,Turnaround Jump Shot,NA,0,0,0,0,0,0,0
10:26,2,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
10:19,2,HAWKS,Alexander-Walker,Alexander-Walker S.FOUL (P1.T3) (K.Scott),NA,FOUL,NA,0,0,0,0,0,0,1
10:19,2,KNICKS,Clarkson Free Throw,Clarkson Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
10:19,2,HAWKS,Johnson,SUB: Johnson FOR McCollum,NA,SUB,NA,0,0,0,0,0,0,0
10:19,2,KNICKS,Clarkson Free Throw,Clarkson Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
10:05,2,HAWKS,Johnson,MISS Johnson 4' Driving Layup,4,Driving Layup,NA,0,0,0,0,0,0,0
10:03,2,KNICKS,Anunoby,Anunoby REBOUND (Off:0 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
09:58,2,HAWKS,Okongwu,Okongwu S.FOUL (P1.T4) (B.Barnaky),NA,FOUL,NA,0,0,0,0,0,0,1
09:58,2,KNICKS,Towns Free Throw,Towns Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
09:58,2,KNICKS,Towns Free Throw,Towns Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
09:35,2,HAWKS,Alexander-Walker Out,Alexander-Walker Out of Bounds Lost Ball Turnover (P4.T11),NA,TURNOVER,NA,0,0,0,0,0,1,0
09:19,2,KNICKS,Towns OFF,Towns OFF.Foul (P1) (K.Scott),NA,FOUL,NA,0,0,0,0,0,0,1
09:19,2,KNICKS,Towns Offensive Foul Turnover,Towns Offensive Foul Turnover (P1.T3),NA,TURNOVER,NA,0,0,0,0,0,1,1
09:19,2,KNICKS,Towns,Towns T.FOUL (P1.T1) (K.Scott),NA,FOUL,NA,0,0,0,0,0,0,1
09:19,2,HAWKS,Alexander-Walker Free Throw Technical,Alexander-Walker Free Throw Technical (6 PTS),NA,Free Throw Technical,NA,1,0,0,0,0,0,0
09:19,2,KNICKS,Hart,SUB: Hart FOR Clarkson,NA,SUB,NA,0,0,0,0,0,0,0
09:19,2,KNICKS,Robinson,SUB: Robinson FOR Anunoby,NA,SUB,NA,0,0,0,0,0,0,0
09:05,2,HAWKS,Johnson,MISS Johnson 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:03,2,KNICKS,Alvarado,Alvarado REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
08:59,2,KNICKS,Hart,Hart 1' Running Layup (4 PTS) (Alvarado 2 AST),1,Running Layup,Alvarado,2,0,1,0,0,0,0
08:59,2,HAWKS,Johnson,Johnson S.FOUL (P1.PN) (K.Scott),NA,FOUL,NA,0,0,0,0,0,0,1
08:59,2,KNICKS,Hart Free Throw,MISS Hart Free Throw 1 of 1,NA,Free Throw 1 of 1,NA,0,0,0,0,0,0,0
08:56,2,HAWKS,Okongwu,Okongwu REBOUND (Off:0 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
08:47,2,HAWKS,Kuminga,Kuminga 25' 3PT Jump Shot (3 PTS) (Okongwu 2 AST),25,3PT Jump Shot,Okongwu,3,0,1,0,0,0,0
08:30,2,HAWKS,Okongwu,Okongwu S.FOUL (P2.PN) (B.Barnaky),NA,FOUL,NA,0,0,0,0,0,0,1
08:30,2,KNICKS,Bridges Free Throw,Bridges Free Throw 1 of 2 (9 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
08:30,2,HAWKS,Vincent,SUB: Vincent FOR Hield,NA,SUB,NA,0,0,0,0,0,0,0
08:30,2,KNICKS,Bridges Free Throw,Bridges Free Throw 2 of 2 (10 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
08:16,2,HAWKS,Vincent,MISS Vincent 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
08:14,2,KNICKS,Towns,Towns REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
08:03,2,KNICKS,Bridges,MISS Bridges 17' Fadeaway Jumper,17,Fadeaway Jumper,NA,0,0,0,0,0,0,0
08:01,2,KNICKS,Towns,Towns REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
07:48,2,KNICKS,Hart,Hart 25' 3PT Pullup Jump Shot (7 PTS) (Bridges 1 AST),25,3PT Pullup Jump Shot,Bridges,3,0,1,0,0,0,0
07:40,2,HAWKS,Alexander-Walker Bad Pass Turnover,Alexander-Walker Bad Pass Turnover (P5.T12),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:40,2,KNICKS,Alvarado,Alvarado STEAL (2 STL),NA,STEAL,NA,0,0,0,1,0,0,0
07:37,2,KNICKS,Bridges,MISS Bridges 21' Running Jump Shot,21,Running Jump Shot,NA,0,0,0,0,0,0,0
07:34,2,KNICKS,Bridges,Bridges REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
07:34,2,KNICKS,Bridges,Bridges 1' Putback Layup (12 PTS),1,Putback Layup,NA,2,0,0,0,0,0,0
07:31,2,HAWKS,Quin Snyder Foul,Quin Snyder Foul:T.FOUL (B.Barnaky),NA,FOUL,NA,0,0,0,0,0,0,1
07:31,2,KNICKS,Towns Free Throw Technical,Towns Free Throw Technical (3 PTS),NA,Free Throw Technical,NA,1,0,0,0,0,0,0
07:31,2,HAWKS,Daniels,SUB: Daniels FOR Alexander-Walker,NA,SUB,NA,0,0,0,0,0,0,0
07:31,2,HAWKS,Gueye,SUB: Gueye FOR Okongwu,NA,SUB,NA,0,0,0,0,0,0,0
07:31,2,KNICKS,Brunson,SUB: Brunson FOR Alvarado,NA,SUB,NA,0,0,0,0,0,0,0
07:31,2,KNICKS,Anunoby,SUB: Anunoby FOR Towns,NA,SUB,NA,0,0,0,0,0,0,0
07:20,2,HAWKS,Johnson Bad Pass Turnover,Johnson Bad Pass Turnover (P1.T13),NA,TURNOVER,NA,0,0,0,0,0,1,0
07:20,2,KNICKS,Anunoby,Anunoby STEAL (4 STL),NA,STEAL,NA,0,0,0,1,0,0,0
07:12,2,KNICKS,Robinson,Robinson 1' Alley Oop Dunk (6 PTS) (Bridges 2 AST),1,Alley Oop Dunk,Bridges,2,0,1,0,0,0,0
07:11,2,HAWKS,HAWKS Timeout,HAWKS Timeout: Regular (Full 3 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
06:57,2,HAWKS,Kuminga,MISS Kuminga 10' Turnaround Jump Shot,10,Turnaround Jump Shot,NA,0,0,0,0,0,0,0
06:54,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:48,2,HAWKS,Daniels,Daniels P.FOUL (P2.PN) (B.Barnaky),NA,FOUL,NA,0,0,0,0,0,0,1
06:48,2,KNICKS,Brunson Free Throw,Brunson Free Throw 1 of 2 (10 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:48,2,KNICKS,Brunson Free Throw,Brunson Free Throw 2 of 2 (11 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
06:42,2,KNICKS,Brunson,Brunson P.FOUL (P1.T2) (B.Barnaky),NA,FOUL,NA,0,0,0,0,0,0,1
06:32,2,HAWKS,Daniels,Daniels 26' 3PT Jump Shot (3 PTS) (Kuminga 1 AST),26,3PT Jump Shot,Kuminga,3,0,1,0,0,0,0
06:16,2,KNICKS,Anunoby,Anunoby 25' 3PT Jump Shot (21 PTS) (Brunson 6 AST),25,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
06:01,2,HAWKS,Daniels,MISS Daniels 26' 3PT Jump Shot,26,3PT Jump Shot,NA,0,0,0,0,0,0,0
06:00,2,HAWKS,Johnson,Johnson REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:59,2,HAWKS,Johnson Tip Layup Shot,MISS Johnson Tip Layup Shot,NA,Tip Layup Shot,NA,0,0,0,0,0,0,0
05:57,2,KNICKS,Robinson,Robinson REBOUND (Off:2 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
05:41,2,KNICKS,Bridges,Bridges 11' Pullup Jump Shot (14 PTS),11,Pullup Jump Shot,NA,2,0,0,0,0,0,0
05:31,2,HAWKS,Gueye,MISS Gueye 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:28,2,KNICKS,Brunson,Brunson REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:26,2,KNICKS,Bridges,Bridges 1' Running Alley Oop Dunk Shot (16 PTS) (Brunson 7 AST),1,Running Alley Oop Dunk Shot,Brunson,2,0,1,0,0,0,0
05:15,2,KNICKS,Bridges,Bridges P.FOUL (P2.T3) (K.Scott),NA,FOUL,NA,0,0,0,0,0,0,1
05:05,2,HAWKS,Kuminga,MISS Kuminga 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
05:05,2,KNICKS,Robinson,Robinson BLOCK (2 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
05:01,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:00,2,KNICKS,Hart Bad Pass Turnover,Hart Bad Pass Turnover (P2.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
05:00,2,HAWKS,Vincent,Vincent STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:45,2,HAWKS,Johnson,MISS Johnson 2' Driving Floating Bank Jump Shot,2,Driving Floating Bank Jump Shot,NA,0,0,0,0,0,0,0
04:43,2,KNICKS,Hart,Hart REBOUND (Off:0 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
