time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
03:15,1,THUNDER,Mitchell,Mitchell STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:11,1,THUNDER,Jal.,Jal. Williams 1' Running Dunk (6 PTS) (Mitchell 2 AST),1,Williams 1' Running Dunk,Mitchell,2,0,1,0,0,0,0
02:50,1,SPURS,Harper,MISS Harper 25' 3PT Step Back Jump Shot,25,3PT Step Back Jump Shot,NA,0,0,0,0,0,0,0
02:48,1,THUNDER,Hartenstein,Hartenstein REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
02:43,1,THUNDER,McCain,McCain 1' Running Finger Roll Layup (2 PTS),1,Running Finger Roll Layup,NA,2,0,0,0,0,0,0
02:21,1,SPURS,Castle,Castle 2' Driving Bank Hook Shot (9 PTS),2,Driving Bank Hook Shot,NA,2,0,0,0,0,0,0
02:21,1,THUNDER,Mitchell,Mitchell S.FOUL (P2.PN) (Z.Zarba),NA,FOUL,NA,0,0,0,0,0,0,1
02:21,1,SPURS,Castle,MISS Castle Free Throw 1 of 1,NA,Free Throw 1 of 1,NA,0,0,0,0,0,0,0
02:19,1,THUNDER,Jal.,Jal. Williams REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
02:13,1,THUNDER,Jal.,Jal. Williams 2' Driving Layup (8 PTS),2,Williams 2' Driving Layup,NA,2,0,0,0,0,0,0
01:58,1,SPURS,Castle,Castle 5' Driving Floating Jump Shot (11 PTS),5,Driving Floating Jump Shot,NA,2,0,0,0,0,0,0
01:48,1,THUNDER,McCain,MISS McCain 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
01:46,1,SPURS,Vassell,Vassell REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
01:34,1,THUNDER,Jal.,Jal. Williams S.FOUL (P2.PN) (Z.Zarba),NA,FOUL,NA,0,0,0,0,0,0,1
01:34,1,SPURS,Harper,Harper Free Throw 1 of 2 (1 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
01:34,1,THUNDER,Jay.,SUB: Jay. Williams FOR Mitchell,NA,SUB,NA,0,0,0,0,0,0,0
01:34,1,THUNDER,Gilgeous-Alexander,SUB: Gilgeous-Alexander FOR Hartenstein,NA,SUB,NA,0,0,0,0,0,0,0
01:34,1,SPURS,Wembanyama,SUB: Wembanyama FOR Castle,NA,SUB,NA,0,0,0,0,0,0,0
01:34,1,SPURS,Johnson,SUB: Johnson FOR Kornet,NA,SUB,NA,0,0,0,0,0,0,0
01:34,1,SPURS,Harper,Harper Free Throw 2 of 2 (2 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
01:17,1,THUNDER,Wallace,Wallace 25' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 3 AST),25,3PT Jump Shot,Gilgeous-Alexander,3,0,1,0,0,0,0
00:56,1,SPURS,Harper,MISS Harper 1' Turnaround Jump Shot,1,Turnaround Jump Shot,NA,0,0,0,0,0,0,0
00:55,1,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
00:55,1,SPURS,Wembanyama,Wembanyama Tip Layup Shot (6 PTS),NA,Tip Layup Shot,NA,2,0,0,0,0,0,0
00:39,1,THUNDER,Jal.,MISS Jal. Williams 3PT Jump Shot,NA,Williams 3PT Jump Shot,NA,0,0,0,0,0,0,0
00:36,1,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
00:16,1,SPURS,Harper,Harper 3' Driving Layup (4 PTS),3,Driving Layup,NA,2,0,0,0,0,0,0
00:03,1,SPURS,Johnson,Johnson S.FOUL (P1.T3) (M.Ervin),NA,FOUL,NA,0,0,0,0,0,0,1
00:03,1,THUNDER,Jal.,Jal. Williams Free Throw 1 of 2 (9 PTS),NA,Williams Free Throw 1 of 2,NA,1,0,0,0,0,0,0
00:03,1,THUNDER,Caruso,SUB: Caruso FOR McCain,NA,SUB,NA,0,0,0,0,0,0,0
00:03,1,THUNDER,Hartenstein,SUB: Hartenstein FOR Jay. Williams,NA,SUB,NA,0,0,0,0,0,0,0
00:03,1,SPURS,Champagnie,SUB: Champagnie FOR Barnes,NA,SUB,NA,0,0,0,0,0,0,0
00:03,1,SPURS,Castle,SUB: Castle FOR Johnson,NA,SUB,NA,0,0,0,0,0,0,0
